,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,mod_text
17,1068435903926816769,1068435903926816769,1543569944000,2018-11-30,11:25:44,?aeianei? ?na GTB,3167583257,garciamarisol10,marisol,,Sorry for the sining in the rain and film spam. this year I genuinely lost interest in these types of things that would bring me so much happiness and felt so lost as to why they stopped doing so but I’m finally falling in love again with all these things 💜glad to have them back,[],[],[],2,0,4,[],[],https://twitter.com/garciamarisol10/status/1068435903926816769,False,,0,,,,,,,"[{'user_id': '3167583257', 'username': 'garciamarisol10'}]",,,,,Sorry for the sining in the rain and film spam. this year I genuinely lost interest in these types of things that would bring me so much happiness and felt so lost as to why they stopped doing so but I’m finally falling in love again with all these things 💜glad to have them back
19,1064967727205531648,1064967727205531648,1542743066000,2018-11-20,21:44:26,?aeianei? ?na GTB,1029819220182355969,imaojord,jordan,,Just lost interest in 99% of things in life and want to cut ties with everyone close to me other than family before I end up doing something stupid,[],[],[],0,0,4,[],[],https://twitter.com/Imaojord/status/1064967727205531648,False,,0,,,,,,,"[{'user_id': '1029819220182355969', 'username': 'Imaojord'}]",,,,,Just lost interest in 99% of things in life and want to cut ties with everyone close to me other than family before I end up doing something stupid
20,1064898761959313409,1064863679416537088,1542726624000,2018-11-20,17:10:24,?aeianei? ?na GTB,344788638,stilldoitforyou,heather,,"18. favorite relaxing hobby? i used to write, read, and draw a lot... i’ve kinda lost interest in doing a lot of things i enjoy so i don’t really do much of that anymore so lately i just put a game (mostly sims 4) on and zone out",[],[],[],1,0,0,[],[],https://twitter.com/stilldoitforyou/status/1064898761959313409,False,,0,,,,,,,"[{'user_id': '344788638', 'username': 'stilldoitforyou'}]",,,,,"18. favorite relaxing hobby? i used to write, read, and draw a lot... i’ve kinda lost interest in doing a lot of things i enjoy so i don’t really do much of that anymore so lately i just put a game (mostly sims 4) on and zone out"
23,1063745191507607552,1063745191507607552,1542451591000,2018-11-17,12:46:31,?aeianei? ?na GTB,135353509,jay_brooks91,Jay TC,,Please please please people don’t be offended if I don’t want to do certain things any more. I’ve lost interest in doing the same stuff I’ve done for the last 10 years of my life,[],[],[],0,0,5,[],[],https://twitter.com/jay_brooks91/status/1063745191507607552,False,,0,,,,,,,"[{'user_id': '135353509', 'username': 'jay_brooks91'}]",,,,,Please please please people don’t be offended if I don’t want to do certain things any more. I’ve lost interest in doing the same stuff I’ve done for the last 10 years of my life
24,1063696292155727878,1063696292155727878,1542439933000,2018-11-17,09:32:13,?aeianei? ?na GTB,974094757,tununu3,Sofa sisilwa💔✊🏿,,"I lost interest in the gym for sometime now, the one thing I enjoy the most. Overwhelming feeling of guilty, how do I just continue with my life doing things I enjoy when my friend’s life was just cut off in front of me? Her dad  forcing me to go gym today.",[],[],[],0,0,0,[],[],https://twitter.com/tununu3/status/1063696292155727878,False,,0,,,,,,,"[{'user_id': '974094757', 'username': 'tununu3'}]",,,,,"I lost interest in the gym for sometime now, the one thing I enjoy the most. Overwhelming feeling of guilty, how do I just continue with my life doing things I enjoy when my friend’s life was just cut off in front of me? Her dad  forcing me to go gym today."
25,1063095693009735680,1063095008700588032,1542296739000,2018-11-15,17:45:39,?aeianei? ?na GTB,2724729146,scergyboi,ScergyBoi but ✨New Years ✨,,"I’ve just been in this downward spiral since I’ve been told I got the job I had applied to, and I’ve lost interest in doing the things I love doing in the last couple of days. I would just suck it up and deal with my bullshit, but I don’t want to start a stream only to have it...",[],[],[],1,0,0,[],[],https://twitter.com/ScergyBoi/status/1063095693009735680,False,,0,,,,,,,"[{'user_id': '2724729146', 'username': 'ScergyBoi'}]",,,,,"I’ve just been in this downward spiral since I’ve been told I got the job I had applied to, and I’ve lost interest in doing the things I love doing in the last couple of days. I would just suck it up and deal with my bullshit, but I don’t want to start a stream only to have it..."
26,1062804056047906816,1062801685943222272,1542227207000,2018-11-14,22:26:47,?aeianei? ?na GTB,178356653,_cherrieco,nhi🍒,,"i lost so many things while doing this chapter and watching it being done, including my enthusiasm, my interest in scanlations and i've come to dislike some of the members of the team. i can't get my mind sort out what is the point of doing this.",[],[],[],1,0,0,[],[],https://twitter.com/_cherrieco/status/1062804056047906816,False,,0,,,,,,,"[{'user_id': '178356653', 'username': '_cherrieco'}]",,,,,"i lost so many things while doing this chapter and watching it being done, including my enthusiasm, my interest in scanlations and i've come to dislike some of the members of the team. i can't get my mind sort out what is the point of doing this."
27,1061268071330013184,1061268071330013184,1541861000000,2018-11-10,16:43:20,?aeianei? ?na GTB,904486554818752513,ladysimmer94,🍁✨ᒪᗩᗪY ᔕIᗰᗰEᖇ✨🍁,,"I have completely lost interest in so many things recently, including wearing makeup which I used to love doing. Now I cant even sit in front of the mirror applying mascara without feeling upset",[],[],[],1,0,4,[],[],https://twitter.com/LadySimmer94/status/1061268071330013184,False,,0,,,,,,,"[{'user_id': '904486554818752513', 'username': 'LadySimmer94'}]",,,,,"I have completely lost interest in so many things recently, including wearing makeup which I used to love doing. Now I cant even sit in front of the mirror applying mascara without feeling upset"
28,1061170917336735744,1061170917336735744,1541837836000,2018-11-10,10:17:16,?aeianei? ?na GTB,824509055645290497,thequaxx,Jude Quak,,"I've been feeling strangely empty recently. Over the years I lost interest in a lot of things and gradually just focused on a few. I think that now that my skill boost in mania is over and my piano isn't really progressing, there's not much I feel like doing. I hope this passes",[],[],[],0,0,0,[],[],https://twitter.com/thequaxx/status/1061170917336735744,False,,0,,,,,,,"[{'user_id': '824509055645290497', 'username': 'thequaxx'}]",,,,,"I've been feeling strangely empty recently. Over the years I lost interest in a lot of things and gradually just focused on a few. I think that now that my skill boost in mania is over and my piano isn't really progressing, there's not much I feel like doing. I hope this passes"
29,1061100679568097280,1061100209097199617,1541821090000,2018-11-10,05:38:10,?aeianei? ?na GTB,1035906895,beckedm,Becky,,"burnout on different things happened at different times, luckily, so I think I was usually doing something. But for example, after biking really seriously for the first 3 years of HS, just lost interest. Didn't bike in college. Love it again now, thankfully!",[],[],[],0,0,0,[],[],https://twitter.com/beckedm/status/1061100679568097280,False,,0,,,,,,,"[{'user_id': '1035906895', 'username': 'beckedm'}]",,,,,"burnout on different things happened at different times, luckily, so I think I was usually doing something. But for example, after biking really seriously for the first 3 years of HS, just lost interest. Didn't bike in college. Love it again now, thankfully!"
30,1059073529595883520,1059073529595883520,1541337780000,2018-11-04,15:23:00,?aeianei? ?na GTB,743150536438906880,itsmewhodis,kristeee,,"People telling other people to never stop doing what you love,it is your passion etc.,then there's me,who've lost interest in things and not love things the same way as before.There's me who doesn't have passion for anything. 

So I often ask myself,""What does that make me then?""",[],[],[],0,0,0,[],[],https://twitter.com/itsmewhodis/status/1059073529595883520,False,,0,,,,,,,"[{'user_id': '743150536438906880', 'username': 'itsmewhodis'}]",,,,,"People telling other people to never stop doing what you love,it is your passion etc.,then there's me,who've lost interest in things and not love things the same way as before.There's me who doesn't have passion for anything. 

So I often ask myself,""What does that make me then?"""
31,1058338085065449472,1058338085065449472,1541162437000,2018-11-02,14:40:37,?aeianei? ?na GTB,3054356875,itsanaura,•,,"once I got to college, I lost interest in so many things I used to love doing. like I don’t have enough time to enjoy the things I used to love 🥺",[],[],[],0,0,0,[],[],https://twitter.com/itsanaura/status/1058338085065449472,False,,0,,,,,,,"[{'user_id': '3054356875', 'username': 'itsanaura'}]",,,,,"once I got to college, I lost interest in so many things I used to love doing. like I don’t have enough time to enjoy the things I used to love 🥺"
32,1058169153100636167,1058169153100636167,1541122160000,2018-11-02,03:29:20,?aeianei? ?na GTB,986167559006359553,hbzayy,HB.Zayy💔,,"I’m single rn cuz mfs lost their interest in doin good things or actually caring for a mf💯🗣.....
On the other hand😂That’s not gon stop me from doing what I do🤪💦",[],[],[],0,0,0,[],[],https://twitter.com/hbzayy/status/1058169153100636167,False,,0,,,,,,,"[{'user_id': '986167559006359553', 'username': 'hbzayy'}]",,,,,"I’m single rn cuz mfs lost their interest in doin good things or actually caring for a mf💯🗣.....
On the other hand😂That’s not gon stop me from doing what I do🤪💦"
33,1057027716128620544,1057027716128620544,1540850020000,2018-10-29,23:53:40,?aeianei? ?na GTB,975035390481633281,zippiesteve,Wannabe Artist.,,Think I have finally lost interest in my one time favourite show The Walking Dead. Find myself doing other things now whle its on and missing large chunks of the Ahem.....plot!,[],[],[],0,0,0,[],[],https://twitter.com/ZippieSteve/status/1057027716128620544,False,,0,,,,,,,"[{'user_id': '975035390481633281', 'username': 'ZippieSteve'}]",,,,,Think I have finally lost interest in my one time favourite show The Walking Dead. Find myself doing other things now whle its on and missing large chunks of the Ahem.....plot!
34,1056826912411049985,1056826912411049985,1540802145000,2018-10-29,10:35:45,?aeianei? ?na GTB,893701301472591872,hydenjackie,jovi chu,,i rly lost interest in the things i m currently doing huh :(,[],[],[],0,2,1,[],[],https://twitter.com/hydenjackie/status/1056826912411049985,False,,0,,,,,,,"[{'user_id': '893701301472591872', 'username': 'hydenjackie'}]",,,,,i rly lost interest in the things i m currently doing huh :(
35,1055684380629200896,1055684380629200896,1540529744000,2018-10-26,07:55:44,?aeianei? ?na GTB,3268484252,lokixjonas,★ ♔ 𝘒𝘢𝘦,,I lost interest in stranger things when I was doing the rewatch for season 2 but I still love Finn Wolfhard.,[],[],[],0,0,0,[],[],https://twitter.com/lokixjonas/status/1055684380629200896,False,,0,,,,,,,"[{'user_id': '3268484252', 'username': 'lokixjonas'}]",,,,,I lost interest in stranger things when I was doing the rewatch for season 2 but I still love Finn Wolfhard.
36,1053198485544226816,1053198485544226816,1539937061000,2018-10-19,11:17:41,?aeianei? ?na GTB,236633350,black0_0rabbit,Kainé le Marre,,It's sad to see the things I've let go of or stopped doing or lost interest in solely because of shit lie depression and anxiety and just Adulting yano. Mate 😭. Glad I'm getting them back bit by bit yano,[],[],[],0,0,0,[],[],https://twitter.com/BLACK0_0RABBiT/status/1053198485544226816,False,,0,,,,,,,"[{'user_id': '236633350', 'username': 'BLACK0_0RABBiT'}]",,,,,It's sad to see the things I've let go of or stopped doing or lost interest in solely because of shit lie depression and anxiety and just Adulting yano. Mate 😭. Glad I'm getting them back bit by bit yano
37,1052308532823916544,1052308532823916544,1539724879000,2018-10-17,00:21:19,?aeianei? ?na GTB,973371150892916736,ewhisperss,EuphoricWhispers,,"At this point in time, I'm honestly feeling like I'm 90% done with editing. Maybe just for a while, but I've lost my LOVE for it. I'm only interested in editing very specific things. I currently have zero interest in doing my own full videos for my channel. I just wanna do packs.",[],[],[],0,0,2,[],[],https://twitter.com/EWhisperss/status/1052308532823916544,False,,0,,,,,,,"[{'user_id': '973371150892916736', 'username': 'EWhisperss'}]",,,,,"At this point in time, I'm honestly feeling like I'm 90% done with editing. Maybe just for a while, but I've lost my LOVE for it. I'm only interested in editing very specific things. I currently have zero interest in doing my own full videos for my channel. I just wanna do packs."
38,1051878423755411456,1051878423755411456,1539622333000,2018-10-15,19:52:13,?aeianei? ?na GTB,964855063612133377,t13583649,t,,"I'll never forgive myself for cheating multiple times, losing interest in the love of my life, doing bad things when i lost hope. stealing from others and changing my name, because i should have been faithful from the jump start.",[],[],[],0,0,0,[],[],https://twitter.com/t13583649/status/1051878423755411456,False,,0,,,,,,,"[{'user_id': '964855063612133377', 'username': 't13583649'}]",,,,,"I'll never forgive myself for cheating multiple times, losing interest in the love of my life, doing bad things when i lost hope. stealing from others and changing my name, because i should have been faithful from the jump start."
42,1049042161029795840,1049042161029795840,1538946116000,2018-10-08,00:01:56,?aeianei? ?na GTB,747919049955381254,lostkatt199,Sandra •,,"Idk why , but i lost interest in all the things i used to love doing before 💔",[],[],[],0,0,0,[],[],https://twitter.com/LostKatt199/status/1049042161029795840,False,,0,,,,,,,"[{'user_id': '747919049955381254', 'username': 'LostKatt199'}]",,,,,"Idk why , but i lost interest in all the things i used to love doing before 💔"
43,1048806760465674240,1048806760465674240,1538889992000,2018-10-07,08:26:32,?aeianei? ?na GTB,921194967460069377,caaittllin_v,𝑐𝑎𝑖𝑡𝑙𝑖𝑛 𝑠𝑜𝑙𝑒𝑖𝑙 ☾♡,,something’s wrong w/me because i’m not caring about things i should be caring about anymore & i’ve lost interest in things i used to love doing WHATS WRONG WITH ME,[],[],[],1,2,17,[],[],https://twitter.com/caaittllin_v/status/1048806760465674240,False,,0,,,,,,,"[{'user_id': '921194967460069377', 'username': 'caaittllin_v'}]",,,,,something’s wrong w/me because i’m not caring about things i should be caring about anymore & i’ve lost interest in things i used to love doing WHATS WRONG WITH ME
46,1047584901720133632,1047584901720133632,1538598678000,2018-10-03,23:31:18,?aeianei? ?na GTB,335042326,darkbowser131,カイ,,"one thing I like about big events like Revo is they kind of reset my interests and allow me to think about doing things differently

example: I was playing a dumb timesink game a fair bit before but now I've thankfully lost interest in it again",[],[],[],0,0,0,[],[],https://twitter.com/darkbowser131/status/1047584901720133632,False,,0,,,,,,,"[{'user_id': '335042326', 'username': 'darkbowser131'}]",,,,,"one thing I like about big events like Revo is they kind of reset my interests and allow me to think about doing things differently

example: I was playing a dumb timesink game a fair bit before but now I've thankfully lost interest in it again"
49,1046445394803154945,1046445394803154945,1538326998000,2018-09-30,20:03:18,?aeianei? ?na GTB,946393396393918464,trcsmbjn,live,,"in just one blink, i lost interest in doing things i thought i love the most???????",[],[],[],1,1,4,[],[],https://twitter.com/trcsmbjn/status/1046445394803154945,False,,0,,,,,,,"[{'user_id': '946393396393918464', 'username': 'trcsmbjn'}]",,,,,"in just one blink, i lost interest in doing things i thought i love the most???????"
50,1046233445209452544,1046233445209452544,1538276466000,2018-09-30,06:01:06,?aeianei? ?na GTB,794620582209982464,lividbeach,Roman,,"I just realized how much I lost interest in gaining a following for the things I do, which is ironic because the reason I made the Livid Beach was so I could gain an audience with the things I like doing now",[],[],[],0,0,1,[],[],https://twitter.com/LividBeach/status/1046233445209452544,False,,0,,,,,,,"[{'user_id': '794620582209982464', 'username': 'LividBeach'}]",,,,,"I just realized how much I lost interest in gaining a following for the things I do, which is ironic because the reason I made the Livid Beach was so I could gain an audience with the things I like doing now"
52,1045867440587124736,1045867440587124736,1538189203000,2018-09-29,05:46:43,?aeianei? ?na GTB,742196928994119680,dreamingly,Astrid,,"I watched the movie ""Mother!"" In the background today while I was doing other things and I started to get interested until I realized the allegory it was doing, and then I lost a lot of interest in it

It was weird.",[],[],[],0,0,0,[],[],https://twitter.com/dreamingly/status/1045867440587124736,False,,0,,,,,,,"[{'user_id': '742196928994119680', 'username': 'dreamingly'}]",,,,,"I watched the movie ""Mother!"" In the background today while I was doing other things and I started to get interested until I realized the allegory it was doing, and then I lost a lot of interest in it

It was weird."
53,1045676886892863489,1045676886892863489,1538143772000,2018-09-28,17:09:32,?aeianei? ?na GTB,140033739,faleyyjagger,Farah Liyana,,"Ive lost interest in many things. I cant focus on doing my work. Im always stress, even with simple tasks such as eating. Driving is a hell. Sitting becoming uncomfortable. Sleeping had become hard to do.",[],[],[],1,0,0,[],[],https://twitter.com/faleyyjagger/status/1045676886892863489,False,,0,,,,,,,"[{'user_id': '140033739', 'username': 'faleyyjagger'}]",,,,,"Ive lost interest in many things. I cant focus on doing my work. Im always stress, even with simple tasks such as eating. Driving is a hell. Sitting becoming uncomfortable. Sleeping had become hard to do."
54,1045225197538816000,1045225197538816000,1538036081000,2018-09-27,11:14:41,?aeianei? ?na GTB,4250528896,rodneygoldd,Rodney,,I’ve lost interest in so many things I used to be passionate about and I’ve come to realise it’s best not to force it. No point doing things half-hearted.,[],[],[],1,1,1,[],[],https://twitter.com/rodneygoldd/status/1045225197538816000,False,,0,,,,,,,"[{'user_id': '4250528896', 'username': 'rodneygoldd'}]",,,,,I’ve lost interest in so many things I used to be passionate about and I’ve come to realise it’s best not to force it. No point doing things half-hearted.
55,1045048249311272961,1045048249311272961,1537993893000,2018-09-26,23:31:33,?aeianei? ?na GTB,331260269,midnightmegaera,Kirsten 💫,,"Not sure if it’s everything going on atm but I seem to be pretty ‘blah’ atm. Lost interest in reading, watching stuff and doing certain things.. :(

Hoping to rest and relax this weekend to hopefully help",[],[],[],2,0,2,[],[],https://twitter.com/MidnightMegaera/status/1045048249311272961,False,,0,,,,,,,"[{'user_id': '331260269', 'username': 'MidnightMegaera'}]",,,,,"Not sure if it’s everything going on atm but I seem to be pretty ‘blah’ atm. Lost interest in reading, watching stuff and doing certain things.. :(

Hoping to rest and relax this weekend to hopefully help"
56,1044345174514708480,1044345174514708480,1537826267000,2018-09-25,00:57:47,?aeianei? ?na GTB,881918969942339584,softforsonny,kaitlyn,,This is probably gonna make no sense at all but I really wish I had something that I enjoy doing (apart from photography and occasionally singing). All the things I use to enjoy I have lost interest in and it’s lowkey sad,[],[],[],0,0,1,[],[],https://twitter.com/softforsonny/status/1044345174514708480,False,,0,,,,,,,"[{'user_id': '881918969942339584', 'username': 'softforsonny'}]",,,,,This is probably gonna make no sense at all but I really wish I had something that I enjoy doing (apart from photography and occasionally singing). All the things I use to enjoy I have lost interest in and it’s lowkey sad
57,1044171974627418112,1044171974627418112,1537784973000,2018-09-24,13:29:33,?aeianei? ?na GTB,790446874104737792,adroitbts,nic ♡,,I feel weird and I’ve suddenly lost interest in the things I like doing,[],[],[],0,0,0,[],[],https://twitter.com/adroitbts/status/1044171974627418112,False,,0,,,,,,,"[{'user_id': '790446874104737792', 'username': 'adroitbts'}]",,,,,I feel weird and I’ve suddenly lost interest in the things I like doing
59,1043642129954865152,1043642129954865152,1537658648000,2018-09-23,02:24:08,?aeianei? ?na GTB,868986913285394437,k_w_t_a,KWTA,,"I kinda lost interest in doing fan art type stuff and wanted to draw more original things. That's why now it's kind of upsetting that, that's what seems like gets you noticed and get an audience.",[],[],[],0,0,1,[],[],https://twitter.com/K_W_T_A/status/1043642129954865152,False,,0,,,,,,,"[{'user_id': '868986913285394437', 'username': 'K_W_T_A'}]",,,,,"I kinda lost interest in doing fan art type stuff and wanted to draw more original things. That's why now it's kind of upsetting that, that's what seems like gets you noticed and get an audience."
61,1042075248474980352,1042075248474980352,1537285074000,2018-09-18,18:37:54,?aeianei? ?na GTB,605548431,vipforbb,VIPuntilwhenever,,"I dont hav purpose in doing things, i just do things cuz it is supposed to but these days,,, it became worse. I lost interest in everything",[],[],[],0,0,0,[],[],https://twitter.com/VIPforBB/status/1042075248474980352,False,,0,,,,,,,"[{'user_id': '605548431', 'username': 'VIPforBB'}]",,,,,"I dont hav purpose in doing things, i just do things cuz it is supposed to but these days,,, it became worse. I lost interest in everything"
62,1041832589634535424,1041830877368598530,1537227220000,2018-09-18,02:33:40,?aeianei? ?na GTB,374252787,layniemillah,"Please, Abraham.",,"In short I kind of lost interest in doing a lot of things I like. I know this is a semi-common story but it’s never happened to me like this before, so honestly I kind of holed myself up a bit.",[],[],[],1,0,2,[],[],https://twitter.com/LaynieMillah/status/1041832589634535424,False,,0,,,,,,,"[{'user_id': '374252787', 'username': 'LaynieMillah'}]",,,,,"In short I kind of lost interest in doing a lot of things I like. I know this is a semi-common story but it’s never happened to me like this before, so honestly I kind of holed myself up a bit."
63,1041514360114438145,1041514360114438145,1537151348000,2018-09-17,05:29:08,?aeianei? ?na GTB,829787570519289856,shaniabrianne,shanny,,I’ve lost interest in so many things within the past 2 years so idek what I’m doing anymore 🙃,[],[],[],0,0,4,[],[],https://twitter.com/ShaniaBrianne/status/1041514360114438145,False,,0,,,,,,,"[{'user_id': '829787570519289856', 'username': 'ShaniaBrianne'}]",,,,,I’ve lost interest in so many things within the past 2 years so idek what I’m doing anymore 🙃
64,1040724174048772097,1040724174048772097,1536962953000,2018-09-15,01:09:13,?aeianei? ?na GTB,206364368,fenrysk,mingye zhu,,"those behavioral health surveys that always have that question ""loss of interest doing things you normally enjoy."" I'm sitting in front of my new ps4 slim installing a game i already own on PC, along with the new spider-man, and now i've lost interest. bruh",[],[],[],1,0,3,[],[],https://twitter.com/fenrysk/status/1040724174048772097,False,,0,,,,,,,"[{'user_id': '206364368', 'username': 'fenrysk'}]",,,,,"those behavioral health surveys that always have that question ""loss of interest doing things you normally enjoy."" I'm sitting in front of my new ps4 slim installing a game i already own on PC, along with the new spider-man, and now i've lost interest. bruh"
