id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1089236442121932800,1089236442121932800,1548529179000,2019-01-26,20:59:39,?aeianei? ?na GTB,912900908555653120,scretladyspider,Elle Rose 🦊,,"Uh... Dude... My dude... My pal.. just... I was taught to be ashamed of being #depressed, #suicidal, mentally ill, and physically ill, and those things aren't ""lifestyles"". (Neither is homosexuality, but, yeah.) Just. Wow. #mentalillness #ExposeChristianSchools https://twitter.com/BethMcCall84/status/1086691296956297216 …",[],['https://twitter.com/BethMcCall84/status/1086691296956297216'],[],1,14,33,"['#depressed', '#suicidal', '#mentalillness', '#exposechristianschools']",[],https://twitter.com/scretladyspider/status/1089236442121932800,False,https://twitter.com/BethMcCall84/status/1086691296956297216,0,,,,,,,"[{'user_id': '912900908555653120', 'username': 'scretladyspider'}]",,,,
999444174406549504,999444174406549504,1527121034000,2018-05-24,03:17:14,?aeianei? ?na GTB,912900908555653120,scretladyspider,Elle Rose 🦊,,Here is a bee butt for anyone who feels #depressed or #alone tonight pic.twitter.com/Mqfyc8td4E,[],[],['https://pbs.twimg.com/media/Dd69La7UwAAxDXM.jpg'],0,2,14,"['#depressed', '#alone']",[],https://twitter.com/scretladyspider/status/999444174406549504,False,,0,,,,,,,"[{'user_id': '912900908555653120', 'username': 'scretladyspider'}]",,,,
975077055678308352,975077055678308352,1521311460000,2018-03-17,20:31:00,?aeianei? ?na GTB,962432415619862528,aptsdaofficial,APTSDA,,#PTSD #MentalHealthAwareness #Isolation #depressed  pic.twitter.com/y9xnvZzZ8Q,[],[],['https://pbs.twimg.com/media/DYgrZuhVQAIeCfJ.jpg'],0,0,0,"['#ptsd', '#mentalhealthawareness', '#isolation', '#depressed']",[],https://twitter.com/APTSDAOfficial/status/975077055678308352,False,,0,,,,,,,"[{'user_id': '962432415619862528', 'username': 'APTSDAOfficial'}]",,,,
971399858664898561,971399858664898561,1520434748000,2018-03-07,16:59:08,?aeianei? ?na GTB,962432415619862528,aptsdaofficial,APTSDA,,Well said! #ptsd #aptsda #isolation #depressed #mentalhealth #mentalhealthquotes  https://www.instagram.com/p/BgBrXhLnbq4/ ,[],['https://www.instagram.com/p/BgBrXhLnbq4/'],[],0,0,1,"['#ptsd', '#aptsda', '#isolation', '#depressed', '#mentalhealth', '#mentalhealthquotes']",[],https://twitter.com/APTSDAOfficial/status/971399858664898561,False,,0,,,,,,,"[{'user_id': '962432415619862528', 'username': 'APTSDAOfficial'}]",,,,
878137310960902144,878137310960902144,1498199224000,2017-06-23,09:27:04,?aeianei? ?na GTB,2755588185,neversaididid,Miss Nat,,Feeling #depressed @bt_uk thanks for getting me overdrawn when I changed my payment date to last working day of the month 😡😡 @BTGroup,"['bt_uk', 'btgroup']",[],[],0,0,0,['#depressed'],[],https://twitter.com/NeversaidIdid/status/878137310960902144,False,,0,,,,,,,"[{'user_id': '2755588185', 'username': 'NeversaidIdid'}, {'user_id': '118750085', 'username': 'bt_uk'}, {'user_id': '517741511', 'username': 'BTGroup'}]",,,,
557672363421347842,557672363421347842,1421794427000,2015-01-21,00:53:47,?aeianei? ?na GTB,2755588185,neversaididid,Miss Nat,,"#depressed #YesYesYes ""(",[],[],[],0,0,0,"['#depressed', '#yesyesyes']",[],https://twitter.com/NeversaidIdid/status/557672363421347842,False,,0,,,,,,,"[{'user_id': '2755588185', 'username': 'NeversaidIdid'}]",,,,
511938593603203072,511938593603203072,1410890646000,2014-09-16,21:04:06,?aeianei? ?na GTB,2755588185,neversaididid,Miss Nat,,The horrible moment you weigh yourself and realise you have gained over a stone in a year #sad #depressed #weightgain #lowmood,[],[],[],0,0,0,"['#sad', '#depressed', '#weightgain', '#lowmood']",[],https://twitter.com/NeversaidIdid/status/511938593603203072,False,,0,,,,,,,"[{'user_id': '2755588185', 'username': 'NeversaidIdid'}]",,,,
1009213627067457536,1009213627067457536,1529450253000,2018-06-20,02:17:33,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/xbGgbF1dfd",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DgFycJeWAAAGl5u.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/1009213627067457536,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
1000206322325970944,1000206322325970944,1527302744000,2018-05-26,05:45:44,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/xpKvmA5mf1",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DeFyWCWXUAAr1hh.jpg'],0,2,3,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/1000206322325970944,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
991475550878420992,991475550878420992,1525221166000,2018-05-02,03:32:46,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/ore7vSMz61",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DcJtwTKWkAAehpO.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/991475550878420992,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
983108280875671552,983108280875671552,1523226254000,2018-04-09,01:24:14,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/GlrrJKvFTT",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DaSzxCrWAAAmybm.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/983108280875671552,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
974786901050880000,974786901050880000,1521242282000,2018-03-17,01:18:02,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/1xEf0jIXsa",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DYcjg-XXcAEAs0k.jpg'],0,0,1,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/974786901050880000,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
967557992626442240,967557992626442240,1519518776000,2018-02-25,02:32:56,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/YJsi9VqEmt",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DW103MIX0AASAJQ.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/967557992626442240,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
960244373077331970,960244373077331970,1517775073000,2018-02-04,22:11:13,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/pY37cKMwd9",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DVN5KPYUMAE0TA9.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/960244373077331970,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
952667859280449536,952667859280449536,1515968692000,2018-01-15,00:24:52,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/Y2iBsKC2Xo",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DTiOXFpVwAAyVbN.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/952667859280449536,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
945371238716846081,945371238716846081,1514229042000,2017-12-25,21:10:42,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/cpaXbKGye8",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DR6iH8oU8AAQISk.jpg'],0,0,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/945371238716846081,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
938534592218267648,938534592218267648,1512599058000,2017-12-07,00:24:18,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/sPVVzdzU0l",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DQZYPF5U8AMDk6d.jpg'],0,1,0,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/938534592218267648,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
930956845614796800,930956845614796800,1510792382000,2017-11-16,02:33:02,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/0J9XdVjh5t",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DOtsUK-WAAADG1Z.jpg'],0,2,3,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/930956845614796800,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
923613499540082688,923613499540082688,1509041592000,2017-10-26,21:13:12,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/CFAC5jSzlS",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DNFVlRoVwAARsBN.jpg'],1,1,3,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/923613499540082688,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
922004206357241856,922004206357241856,1508657907000,2017-10-22,10:38:27,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/C84wbPkzPU",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DMud8CAXUAEzY2T.jpg'],0,2,3,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/922004206357241856,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
916017925416476677,916017925416476677,1507230666000,2017-10-05,22:11:06,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/14gQWtqgyk",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DLZZcpXWsAAF62U.jpg'],0,2,2,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/916017925416476677,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
914756491856547840,914756491856547840,1506929917000,2017-10-02,10:38:37,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/BpDGHK0teM",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DLHeLf8WAAE16hB.jpg'],0,2,3,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/914756491856547840,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
908497498351837185,908497498351837185,1505437657000,2017-09-15,04:07:37,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/2kbg7xYZhV",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DJuhqMuXkAA-gHj.jpg'],0,1,1,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/908497498351837185,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
907508769504055296,907508769504055296,1505201926000,2017-09-12,10:38:46,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/7SQXArxTwB",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DJgeah_U8AAtkui.jpg'],1,4,5,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/907508769504055296,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
901710547829346304,901710547829346304,1503819522000,2017-08-27,10:38:42,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/hbrK2r5xpC",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DIOE9oTWAAAEAR4.jpg'],0,1,2,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/901710547829346304,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
900679535829581824,900679535829581824,1503573709000,2017-08-24,14:21:49,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/U9a0aJ7nhA",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DH_bQzcXsAA7WTj.jpg'],0,1,4,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/900679535829581824,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
894955786237030400,894955786237030400,1502209061000,2017-08-08,19:17:41,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/RMQzpqljGk",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DGuFiz2XsAIUO7a.jpg'],0,1,1,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/894955786237030400,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
893868721713930241,893868721713930241,1501949885000,2017-08-05,19:18:05,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/GIRxzyDfwF",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DGeo3P-V0AAl-0_.jpg'],0,0,2,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/893868721713930241,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
888149762712764416,888149762712764416,1500586379000,2017-07-21,00:32:59,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/FOK72F2nAQ",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DFNXgGcXcAI3gcA.jpg'],0,1,2,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/888149762712764416,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
887116720003067904,887116720003067904,1500340082000,2017-07-18,04:08:02,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/b2JUXBX7HV",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DE-r9A8XcAETpqo.jpg'],0,1,4,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/887116720003067904,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
881672022937542656,881672022937542656,1499041965000,2017-07-03,03:32:45,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/UY6da266vL",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DDxUCDKWAAIOrNl.jpg'],2,3,9,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/881672022937542656,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
880692147527319552,880692147527319552,1498808345000,2017-06-30,10:39:05,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/5sQE0Uz5Ym",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DDjY1w5XYAEN0wv.jpg'],0,2,2,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/880692147527319552,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
875565032943243265,875565032943243265,1497585945000,2017-06-16,07:05:45,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/YRJiBHgYvb",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DCahwV6V0AAH9AA.jpg'],0,1,2,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/875565032943243265,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
874662253890613251,874662253890613251,1497370706000,2017-06-13,19:18:26,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/Jvt6QMZMHC",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DCNsrqzWsAAen76.jpg'],0,2,5,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/874662253890613251,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
869668004837158912,869668004837158912,1496179984000,2017-05-31,00:33:04,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/hK1c4NkP9B",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/DBGucJGUQAETDDd.jpg'],0,0,1,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/869668004837158912,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
868757803892183040,868757803892183040,1495962975000,2017-05-28,12:16:15,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Feeling miserable doesn’t punish others, only ourselves. Read more >>  http://bit.ly/2neQY3b  #Miserable #MentalHealth #Depressed  pic.twitter.com/JFFwwfluUT",[],['http://bit.ly/2neQY3b'],['https://pbs.twimg.com/media/DA5ynchWAAAvyEg.jpg'],0,1,1,"['#miserable', '#mentalhealth', '#depressed']",[],https://twitter.com/BeyondYourPast/status/868757803892183040,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
863297427562004480,863297427562004480,1494661120000,2017-05-13,10:38:40,?aeianei? ?na GTB,4879174138,beyondyourpast,Matthew Pappas,,"Depression, what’s the point of even trying anymore?  http://bit.ly/2lITH2J  #depression #depressed #mentalhealth #anxiety pic.twitter.com/NVhXTXgzi4",[],['http://bit.ly/2lITH2J'],['https://pbs.twimg.com/media/C_sMbzCUAAA2SBe.jpg'],1,1,0,"['#depression', '#depressed', '#mentalhealth', '#anxiety']",[],https://twitter.com/BeyondYourPast/status/863297427562004480,False,,0,,,,,,,"[{'user_id': '4879174138', 'username': 'BeyondYourPast'}]",,,,
