,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
1333,1069600989114585089,1069600989114585089,2018-12-03,joltierl,"Most people have trouble with sleeping
I have trouble with staying awake, it's still 9:30 pm in my time and I'm already feeling like half asleep",[],"Most people have trouble with sleeping
I have trouble with staying awake, it's still 9:30 pm in my time and I'm already feeling like half asleep",1
1337,1068872900701118464,1068861605822124038,2018-12-01,ajmet1,hehe i cant even sleep it off cos i have trouble staying asleep r i p,[],hehe i cant even sleep it off cos i have trouble staying asleep r i p,1
1338,1068531700609765376,1068531700609765376,2018-11-30,givemecatspls,if you wake me up at 2:30 am and then see that i was actually asleep and dont apologize? go to hell. i have enough trouble falling asleep and staying that way without you punching my wall,[],if you wake me up at 2:30 am and then see that i was actually asleep and dont apologize? go to hell. i have enough trouble falling asleep and staying that way without you punching my wall,1
1341,1067462922190888960,1067462922190888960,2018-11-27,frawcasci,"i have a tired headache even though i got around 8 hours of sleep
well i did have some trouble falling asleep and staying asleep at one point",[],"i have a tired headache even though i got around 8 hours of sleep
well i did have some trouble falling asleep and staying asleep at one point",1
1342,1065955452540858368,1065955452540858368,2018-11-23,_imanaboat,"Weighted blankets are life changing. If you have trouble sleeping/ staying asleep/ anxiety, I 110% recommend getting one

Only had mine for one night but oh man can you tell the different immediately after waking up",[],"Weighted blankets are life changing. If you have trouble sleeping/ staying asleep/ anxiety, I 110% recommend getting one

Only had mine for one night but oh man can you tell the different immediately after waking up",1
1343,1065849405125914624,1065838398160728064,2018-11-23,skeptomaniac,"I didn't have that much trouble falling asleep, staying asleep on the other hand... Brain be like  pic.twitter.com/7ulQ7rMmjA",[],"I didn't have that much trouble falling asleep, staying asleep on the other hand... Brain be like  pic.twitter.com/7ulQ7rMmjA",1
1344,1065589848004685824,1065589848004685824,2018-11-22,briarbush,I have had real trouble staying asleep since California. I sleep in fits and starts. I have to get up in a couple of hours to wash my hairs - glad I already packed yesterday- ,['#thanksgivingincanada'],I have had real trouble staying asleep since California. I sleep in fits and starts. I have to get up in a couple of hours to wash my hairs - glad I already packed yesterday- #ThanksgivinginCanada,1
1345,1065585779748077568,1065585779748077568,2018-11-22,kikayfetz,I have trouble sleeping/staying asleep whenever I go to bed tired. Or maybe you should stop thinking of me so I could sleep like a baby. Hahaha!,[],I have trouble sleeping/staying asleep whenever I go to bed tired. Or maybe you should stop thinking of me so I could sleep like a baby. Hahaha!,1
1347,1064775547836862464,1064775547836862464,2018-11-20,mylittleshop_uk,Sleeping well is always a up and down for me. Sometimes I can’t stop sleeping and could crash out anywhere and other times ill have trouble drifting off or staying asleep and be awake in the middle of the night. ⭐️ pic.twitter.com/j4IrqAliN3,['#momlifeisthebestlife'],Sleeping well is always a up and down for me. Sometimes I can’t stop sleeping and could crash out anywhere and other times ill have trouble drifting off or staying asleep and be awake in the middle of the night.#momlifeisthebestlife ⭐️ pic.twitter.com/j4IrqAliN3,1
1348,1064649474155266048,1064649474155266048,2018-11-20,charles5077,"Purple kush I am told is the best for sleep, if you have trouble sleeping and staying asleep this is for you 😊 I'm to poor and it's illegal here in Tennessee 😕",[],"Purple kush I am told is the best for sleep, if you have trouble sleeping and staying asleep this is for you 😊 I'm to poor and it's illegal here in Tennessee 😕",1
1349,1064043797431107590,1064008532645879808,2018-11-18,acolyteduroi,"I have trouble getting to sleep, and staying asleep. Work is more mentally tiring than anything else.",[],"I have trouble getting to sleep, and staying asleep. Work is more mentally tiring than anything else.",1
1351,1063317583988953089,1063311390067310593,2018-11-16,lawilc01,I have enormous trouble getting to and staying asleep without help. I will end up with my mind racing and thinking about cancer stuff otherwise. And then wake up in the middle of the night and not be able to go back to sleep.,[],I have enormous trouble getting to and staying asleep without help. I will end up with my mind racing and thinking about cancer stuff otherwise. And then wake up in the middle of the night and not be able to go back to sleep.,1
1357,1062574720196005888,1062574720196005888,2018-11-14,vrabbt,"when i’m supposed to be awake i have trouble staying awake, when i’m supposed to be asleep i end up staying up until 5am almost every night🤔",[],"when i’m supposed to be awake i have trouble staying awake, when i’m supposed to be asleep i end up staying up until 5am almost every night🤔",1
1359,1062004589434757120,1062004589434757120,2018-11-12,sneridot,does anyone have tips on like...staying asleep? the past couple of weeks i have had so much trouble falling and staying asleep even though im sooo tired! ):,[],does anyone have tips on like...staying asleep? the past couple of weeks i have had so much trouble falling and staying asleep even though im sooo tired! ):,1
1361,1061775859609190400,1061775859609190400,2018-11-12,poprocksandkate,Fun fact! I used to mainly have trouble staying asleep but now I have trouble GOING to sleep too!! Thanks sertraline 10/10!!!!!!!!!,[],Fun fact! I used to mainly have trouble staying asleep but now I have trouble GOING to sleep too!! Thanks sertraline 10/10!!!!!!!!!,1
1362,1061411641802346502,1061411442509914113,2018-11-11,karahaupt,I don’t have trouble falling asleep I have trouble staying asleep and yes I have tried magnesium and white noise to no effect,[],I don’t have trouble falling asleep I have trouble staying asleep and yes I have tried magnesium and white noise to no effect,1
1364,1061303942745796609,1061303942745796609,2018-11-10,zayischillinn,Been up since 5 fucking 30... wow If I have trouble getting to sleep ANDDDD staying asleep I will have the ultimate insomnia problem.,[],Been up since 5 fucking 30... wow If I have trouble getting to sleep ANDDDD staying asleep I will have the ultimate insomnia problem.,1
1365,1061060852982398978,1061060852982398978,2018-11-10,candohannitude,"Anyone have trouble falling asleep, feeling rested after sleeping, or staying asleep? Try melatonin! My boyfriend and I were having sleep troubles with no a/c in our house on hot nights. Worked miracles! It’s a natural body hormone. You can get it at your local store.",[],"Anyone have trouble falling asleep, feeling rested after sleeping, or staying asleep? Try melatonin! My boyfriend and I were having sleep troubles with no a/c in our house on hot nights. Worked miracles! It’s a natural body hormone. You can get it at your local store.",1
1366,1060390839921168384,1060390839921168384,2018-11-08,francesloism,these days i have trouble falling asleep and more trouble staying asleep 😢,[],these days i have trouble falling asleep and more trouble staying asleep 😢,1
1367,1060362485134516225,1060362485134516225,2018-11-08,shakethesoul,I’m trying out a weighted blanket tonight. I have insane trouble staying asleep so we’ll see how this goes.,[],I’m trying out a weighted blanket tonight. I have insane trouble staying asleep so we’ll see how this goes.,1
1369,1060082300522647552,1060082300522647552,2018-11-07,squishymuffinz,"Been having trouble sleeping properly for years now, but these last couple months its been worse and I feel it wearing me down mentally. I have no idea what to do about it. Its not even falling asleep its staying asleep. Nightmare after nightmare each feeling so real, I hate it.",[],"Been having trouble sleeping properly for years now, but these last couple months its been worse and I feel it wearing me down mentally. I have no idea what to do about it. Its not even falling asleep its staying asleep. Nightmare after nightmare each feeling so real, I hate it.",1
1370,1059932010179936259,1059931613696585728,2018-11-07,someone_chann,i usually don't have a problem staying awake during class but it seems i'm having trouble falling asleep this week :[,[],i usually don't have a problem staying awake during class but it seems i'm having trouble falling asleep this week :[,1
1371,1059844662138204162,1059833660441067520,2018-11-06,poquitititoloco,"Me: I have trouble staying asleep for more than 3 hours 
Them: I'm going to prescribe this addictive medication tht should help
webmd: ""If you have other sleep problems such as not being able to sleep through the night, this medication may not be right for you."" 

BITCH, WTF  pic.twitter.com/UlKaaAfiIb",[],"Me: I have trouble staying asleep for more than 3 hours 
Them: I'm going to prescribe this addictive medication tht should help
webmd: ""If you have other sleep problems such as not being able to sleep through the night, this medication may not be right for you."" 

BITCH, WTF  pic.twitter.com/UlKaaAfiIb",1
1374,1059346084932263936,1059346084932263936,2018-11-05,tyongtaeng,"me: i can't keep staying up till 4am this isn't sustainable
me at 2:30am: if i listen to a bunch of rlly hype music rn i totally won't amp myself up so much that i have trouble falling asleep",[],"me: i can't keep staying up till 4am this isn't sustainable
me at 2:30am: if i listen to a bunch of rlly hype music rn i totally won't amp myself up so much that i have trouble falling asleep",1
1379,1058324068187955201,1058318037223391233,2018-11-02,chaselin_ty,And not to mention I always wake up 2-3 times in the middle of the night because I have trouble staying asleep but last night I think only woke up 1 time,[],And not to mention I always wake up 2-3 times in the middle of the night because I have trouble staying asleep but last night I think only woke up 1 time,1
1383,1056911553105223680,1056910682493538306,2018-10-29,gringofrisky,"Not like we haven’t talked about this, and it probably seems like a stupid, petty thing, but I have trouble sleeping/staying asleep and they fucking know it, just don’t care.",[],"Not like we haven’t talked about this, and it probably seems like a stupid, petty thing, but I have trouble sleeping/staying asleep and they fucking know it, just don’t care.",1
1384,1056329774338138112,1056329774338138112,2018-10-28,snidelislisa,"I sleep the BEST I have in years! I don't have trouble falling asleep or staying asleep like I used to The only thing I've done different is, added Thrives 3 steps to my morning! Trust me when I say it truly works! See you in the morning I'll be the 1 shouting how great I feel!  pic.twitter.com/dIgKRhC9HK",[],"I sleep the BEST I have in years! I don't have trouble falling asleep or staying asleep like I used to The only thing I've done different is, added Thrives 3 steps to my morning! Trust me when I say it truly works! See you in the morning I'll be the 1 shouting how great I feel!  pic.twitter.com/dIgKRhC9HK",1
1385,1055978797076426752,1055978797076426752,2018-10-27,feyrelic,"Lately all i am is tired. Go to sleep tired, wake up tired. take 3 naps a day....still tired. Even my ""sleep"" is just short naps cuz i have trouble staying asleep too.",[],"Lately all i am is tired. Go to sleep tired, wake up tired. take 3 naps a day....still tired. Even my ""sleep"" is just short naps cuz i have trouble staying asleep too.",1
1387,1055171110336151556,1055171110336151556,2018-10-24,taylorrrholttt,"I have no trouble falling asleep, but lately I've been having a hard time staying asleep.",[],"I have no trouble falling asleep, but lately I've been having a hard time staying asleep.",1
1390,1054731527198654465,1054731527198654465,2018-10-23,ayyjonathan,Seriously need to find a remedy to me waking up 4+ times a night. I don’t have trouble falling asleep. It’s the staying asleep that’s the problem.,[],Seriously need to find a remedy to me waking up 4+ times a night. I don’t have trouble falling asleep. It’s the staying asleep that’s the problem.,1
1392,1054565693935497216,1054565693935497216,2018-10-23,restyoungin,I have the most trouble going & staying asleep,[],I have the most trouble going & staying asleep,1
1393,1054547411895377920,1054547411895377920,2018-10-23,_pjoy,"As if going back to work wasn't hard enough, I now can't exercise in the AM to burn energy and have found myself with insomnia once again. Trouble falling asleep and staying asleep. Trying  and hoping to regulate my routine.",['#trazadone'],"As if going back to work wasn't hard enough, I now can't exercise in the AM to burn energy and have found myself with insomnia once again. Trouble falling asleep and staying asleep. Trying #trazadone and hoping to regulate my routine.",1
1394,1054384630466437120,1054384630466437120,2018-10-22,grahamcatt,"Over the past year, I've noticed that I'm at my most inspired and creative after 10 p.m, which means I'm usually awake until 3.00 a.m. This only exacerbates my existing sleeping problem (I have trouble getting and staying asleep) and some nights I don't sleep at all....yawn...",[],"Over the past year, I've noticed that I'm at my most inspired and creative after 10 p.m, which means I'm usually awake until 3.00 a.m. This only exacerbates my existing sleeping problem (I have trouble getting and staying asleep) and some nights I don't sleep at all....yawn...",1
1398,1053144934658772992,1053144934658772992,2018-10-19,milivnxvi,For the past year I have so much trouble going & staying asleep. It’s gotten to the point were I have to take NyQuil at night just to be able to fall asleep but I still wake back up around 3am.,[],For the past year I have so much trouble going & staying asleep. It’s gotten to the point were I have to take NyQuil at night just to be able to fall asleep but I still wake back up around 3am.,1
1400,1052733287066726400,1052733287066726400,2018-10-18,websterleone,"Blah. Going to bed an hour early because.. I dunno. Don't feel like starting another drawing, nothing's happening online, and I'll probably have trouble staying asleep again anyway...",[],"Blah. Going to bed an hour early because.. I dunno. Don't feel like starting another drawing, nothing's happening online, and I'll probably have trouble staying asleep again anyway...",1
1402,1052383629853241345,1052383629853241345,2018-10-17,siryitzhak,"This isn't good. 
I use 10 hour long rain sound YouTube videos to help me sleep, without them I have server trouble getting to and staying asleep. YouTube is down and I have to go to bed. I'm screwed.",[],"This isn't good. 
I use 10 hour long rain sound YouTube videos to help me sleep, without them I have server trouble getting to and staying asleep. YouTube is down and I have to go to bed. I'm screwed.",1
1407,1050886122518269955,1050886122518269955,2018-10-13,heylookitsanerd,I’m having trouble staying awake lol we in the car and every time I have to sit in the back I start to fall asleep kjdnkjdnji,[],I’m having trouble staying awake lol we in the car and every time I have to sit in the back I start to fall asleep kjdnkjdnji,1
1408,1050775369391976448,1050775369391976448,2018-10-12,realberrysleepy,"“I have been having trouble falling asleep & waking up in the middle of the night. Decided to start off with natural remedies & ran across this. Started falling asleep easier & staying asleep!” —Dave C, satisfied Berry Sleepy customer  pic.twitter.com/UIcPaOaqtT",[],"“I have been having trouble falling asleep & waking up in the middle of the night. Decided to start off with natural remedies & ran across this. Started falling asleep easier & staying asleep!” —Dave C, satisfied Berry Sleepy customer  pic.twitter.com/UIcPaOaqtT",1
1411,1050345616755314688,1050345616755314688,2018-10-11,princess_gf_,"I have so much trouble staying asleep at night lately. I wake up every few hours, sometimes I just drink some water and I’m sleeping again but other times my mind just races and then it’s an hour later 🙃🙃",[],"I have so much trouble staying asleep at night lately. I wake up every few hours, sometimes I just drink some water and I’m sleeping again but other times my mind just races and then it’s an hour later 🙃🙃",1
1412,1050183660291457025,1050183660291457025,2018-10-11,drewtmoffatt,"So, I've been having trouble staying awake at work lately, and my new girlfriend informs me that I don't breathe well in my sleep and may have apnoea. That's one of the perks of having a girlfriend is that now I have to worry about shit that used to only happen when I was asleep.",[],"So, I've been having trouble staying awake at work lately, and my new girlfriend informs me that I don't breathe well in my sleep and may have apnoea. That's one of the perks of having a girlfriend is that now I have to worry about shit that used to only happen when I was asleep.",1
1413,1050097600962138112,1050097600962138112,2018-10-10,lozzabell70,"I don’t have trouble nodding off, I have trouble staying asleep 😴",[],"I don’t have trouble nodding off, I have trouble staying asleep 😴",1
1414,1050011653453033474,1050011653453033474,2018-10-10,helaenerys,"So I asked my mom if I can skip school because I'm tired,having trouble feeling asleep or staying asleep (btw she knows that I have insomnia) and she still will force me to go to school tomorrow.",[],"So I asked my mom if I can skip school because I'm tired,having trouble feeling asleep or staying asleep (btw she knows that I have insomnia) and she still will force me to go to school tomorrow.",1
1415,1049999941391642624,1049999941391642624,2018-10-10,dropoftropic,i have trouble staying asleep and it honestly stresses me tf out,[],i have trouble staying asleep and it honestly stresses me tf out,1
1419,1049226426132652032,1049226426132652032,2018-10-08,l1lba3,I’m up till 4am every damn night. I have the most trouble falling asleep and staying asleep.,[],I’m up till 4am every damn night. I have the most trouble falling asleep and staying asleep.,1
1420,1048928012081623041,1048928012081623041,2018-10-07,cristie_couture,I have trouble sleeping at night ... well staying asleep throughout the night..,[],I have trouble sleeping at night ... well staying asleep throughout the night..,1
1422,1048216376832192513,1048216376832192513,2018-10-05,ceoleo9,"I was thinking today was saturday.. good grief.. I've been more or less asleep all week.  It goes from not being able to sleep very well for a couple of weeks to I have trouble staying awake for about a week.  Not much fun, actually.  :)",[],"I was thinking today was saturday.. good grief.. I've been more or less asleep all week.  It goes from not being able to sleep very well for a couple of weeks to I have trouble staying awake for about a week.  Not much fun, actually.  :)",1
1423,1048163252537122816,1048163252537122816,2018-10-05,leahbeah10,It’s not falling asleep that I have trouble with... it’s staying asleep 😔,[],It’s not falling asleep that I have trouble with... it’s staying asleep 😔,1
1425,1047489190747729920,1047489190747729920,2018-10-03,glitter_cunt,"Also- don’t b like “take melatonin!” Or “listen to a sleep podcast”, it’s not me. I don’t have trouble falling asleep or staying asleep. But I get woken up by noise very easily.",[],"Also- don’t b like “take melatonin!” Or “listen to a sleep podcast”, it’s not me. I don’t have trouble falling asleep or staying asleep. But I get woken up by noise very easily.",1
1428,1046719702154833921,1046719702154833921,2018-10-01,mishpep,Anyone have trouble staying asleep? I can fall easily but I wake up/ toss turn 12 times in the night. What do I do!?,[],Anyone have trouble staying asleep? I can fall easily but I wake up/ toss turn 12 times in the night. What do I do!?,1
1431,1046257986388348929,1046257986388348929,2018-09-30,_kbriscoe,Melatonin gummies have literally saved me. I had so much trouble falling asleep and staying asleep and I can now get a full nights rest & not wake up a total bitch in the morning 🙃,[],Melatonin gummies have literally saved me. I had so much trouble falling asleep and staying asleep and I can now get a full nights rest & not wake up a total bitch in the morning 🙃,1
1432,1046061559800303616,1046061559800303616,2018-09-29,janelukudu,I have trouble staying asleep and its starting to frustrate me,[],I have trouble staying asleep and its starting to frustrate me,1
1433,1045387096788094976,1045387096788094976,2018-09-27,mypeachperfect,I have trouble staying awake in class/work but have trouble falling asleep at home HALP LA,[],I have trouble staying awake in class/work but have trouble falling asleep at home HALP LA,1
1436,1044585390009548802,1044584581582675973,2018-09-25,rajaathrh,Also because I don’t have my meds with me shhshshshshs I’ve lost my appetite and my head hurts a lot and I have trouble staying asleep,[],Also because I don’t have my meds with me shhshshshshs I’ve lost my appetite and my head hurts a lot and I have trouble staying asleep,1
1438,1044064903198322688,1044064903198322688,2018-09-24,roonnniiee_17,i highly recommend a weighted blanket for those that have trouble falling asleep or staying asleep,[],i highly recommend a weighted blanket for those that have trouble falling asleep or staying asleep,1
