id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1079678825963765761,1079678825963765761,1546250466000,2018-12-31,12:01:06,?aeianei? ?na GTB,1049841783012614145,gothxia,ghiaccio's jockstrap [ xia ],,"Oh man. It's gonna be 2019 soon. 2018 was wild. I was diagnosed with PTSD, started going to therapy, started identifying as aroace, changed my name at school to Xia, tried to stop drinking (this one's gonna take a while), told my parents about my mental health and started to —",[],[],[],1,0,2,[],[],https://twitter.com/gothxia/status/1079678825963765761,False,,0,,,,,,,"[{'user_id': '1049841783012614145', 'username': 'gothxia'}]",,,,
1079590103427641344,1079408475548143616,1546229313000,2018-12-31,06:08:33,?aeianei? ?na GTB,972674624629731329,roseokayjay,JJ❣️WE THE CHAMPS,,"When I was first diagnosed with panic and ptsd I used a calming sounds app called RelaxMelodies. However now I just using breathing techniques, walking, writing bc I am a lot better/many issues are resolved that were making me anxious",['asiathegemini'],[],[],0,0,0,[],[],https://twitter.com/roseokayjay/status/1079590103427641344,False,,0,,,,,,,"[{'user_id': '972674624629731329', 'username': 'roseokayjay'}, {'user_id': '157434135', 'username': 'AsiatheGemini'}]",,,,
1079558385236881408,1079558385236881408,1546221750000,2018-12-31,04:02:30,?aeianei? ?na GTB,771662976,dcbrevs,𝓢.,,"last nye when the clock hit midnight i was drunk out of my mind, standing in the street, freezing and sobbing into my best friend’s shoulder. this nye i’m diagnosed with MDD, GAD, PD & PTSD, medicated, recovering, and with my family. it does get better, please hold on ✨",[],[],[],4,3,40,[],[],https://twitter.com/dcbrevs/status/1079558385236881408,False,,0,,,,,,,"[{'user_id': '771662976', 'username': 'dcbrevs'}]",,,,
1079536845636153345,1079527398503301120,1546216615000,2018-12-31,02:36:55,?aeianei? ?na GTB,393563045,jmedic19,J,,"Yea I know there is a lot to go through was a Paramedic for just over 17 years, until I was diagnosed with severe depression, anxiety, and PTSD.",['elizabeth_a2017'],[],[],1,0,1,[],[],https://twitter.com/Jmedic19/status/1079536845636153345,False,,0,,,,,,,"[{'user_id': '393563045', 'username': 'Jmedic19'}, {'user_id': '118499147', 'username': 'Elizabeth_A2017'}]",,,,
1079515039474814986,1079511660698783745,1546211416000,2018-12-31,01:10:16,?aeianei? ?na GTB,29431996,patricklsimpson,Patrick Simpson,,"Obviously I didn’t go to the gym because I was stuck in my own head.

The shrink gained my trust and helped me cope and then he suggested I go on welbutrin for the PTSD he had diagnosed me with. 

I did it. And then I started having fits of rage because of it so I stopped",[],[],[],2,0,12,[],[],https://twitter.com/patrickLSimpson/status/1079515039474814986,False,,0,,,,,,,"[{'user_id': '29431996', 'username': 'patrickLSimpson'}]",,,,
1079500780388958209,1079026587536809984,1546208016000,2018-12-31,00:13:36,?aeianei? ?na GTB,1030905734370799617,pyramid196,Pyramid196,,My story is true though. And I was not diagnosed with PTSD.😬,['newoldguard'],[],[],0,0,0,[],[],https://twitter.com/pyramid196/status/1079500780388958209,False,,0,,,,,,,"[{'user_id': '1030905734370799617', 'username': 'pyramid196'}, {'user_id': '1182748388237799424', 'username': 'NewOldGuard'}]",,,,
1079489086728142851,1079487655241572352,1546205228000,2018-12-30,23:27:08,?aeianei? ?na GTB,89528870,imontheradio,Stephanie Foo,,"I was diagnosed with Complex-PTSD at the beginning, and dedicated my time to learning how to radically heal and tackle the depression and anxiety that's plagued me my whole life. I did everything: meditation, acupuncture, EMDR, breathwork, yoga. Some things worked. Some didn't.",[],[],[],2,0,33,[],[],https://twitter.com/imontheradio/status/1079489086728142851,False,,0,,,,,,,"[{'user_id': '89528870', 'username': 'imontheradio'}]",,,,
1079470517143330816,1079415063801446400,1546200801000,2018-12-30,22:13:21,?aeianei? ?na GTB,935728729107632128,mariooatahcosa,mario lucero,,"I am a college student that was homeless upon entering college last year!  If it weren't for student loans I would currently still be homeless. On top of it all I was diagnosed with PTSD, Bipolar, and Depression while on the streets! I did not have a vehicle to sleep in either!",['nowthisnews'],[],[],0,0,1,[],[],https://twitter.com/MarioOatahcosa/status/1079470517143330816,False,,0,,,,,,,"[{'user_id': '935728729107632128', 'username': 'MarioOatahcosa'}, {'user_id': '701725963', 'username': 'nowthisnews'}]",,,,
1079457915386429442,1079457915386429442,1546197797000,2018-12-30,21:23:17,?aeianei? ?na GTB,302868646,davidronsmith,GreenDavid,,"@SurvivorsUK I was fortunate to get to cognitive behavioural therapy after reading New Scientist magazine, where they diagnosed me with PTSD from drug rape. I spend half my time trying to keep intrusive thoughts about the incident in abeyance and the other half reliving it.",['survivorsuk'],[],[],1,0,0,[],[],https://twitter.com/DavidRonSmith/status/1079457915386429442,False,,0,,,,,,,"[{'user_id': '302868646', 'username': 'DavidRonSmith'}, {'user_id': '749019253', 'username': 'SurvivorsUK'}]",,,,
1079273953225510912,1079079782854225921,1546153937000,2018-12-30,09:12:17,?aeianei? ?na GTB,277572396,vw_gtonic,Gina Tonic,,"Yep. I escaped from DA after 20 years of being brainwashed into thinking I was stupid,fat,thin,whore,frigid, unwanted,paranoid,crazy,neurotic, as well as other types of abuse. Am now diagnosed with ptsd. DA is insidious & not always easy to id the beginning 😢","['charmbiscuit', 'tzuinami', 'jameelajamil']",[],[],2,0,2,[],[],https://twitter.com/VW_GTonic/status/1079273953225510912,False,,0,,,,,,,"[{'user_id': '277572396', 'username': 'VW_GTonic'}, {'user_id': '1323418394', 'username': 'charmbiscuit'}, {'user_id': '1030616828349886465', 'username': 'tzuinami'}, {'user_id': '21753847', 'username': 'jameelajamil'}]",,,,
1079133425083342848,1079133425083342848,1546120432000,2018-12-29,23:53:52,?aeianei? ?na GTB,1055180073811230721,realjordansimon,Jordan Simon,,The last thing that I'm gonna tweet about this today- Did you know that PTSD/trauma can bring out psychotic symptoms? Because that's around the time that my mental health went to hell. And I was finally diagnosed with schizophrenia last year after a few years. #mentalhealth #PTSD,[],[],[],2,0,9,"['#mentalhealth', '#ptsd']",[],https://twitter.com/RealJordanSimon/status/1079133425083342848,False,,0,,,,,,,"[{'user_id': '1055180073811230721', 'username': 'RealJordanSimon'}]",,,,
1079129551010217984,1079129551010217984,1546119508000,2018-12-29,23:38:28,?aeianei? ?na GTB,164843666,jaayno,Just Jane,,"@matthaig1 thanks to #joinin over Christmas I was made aware of your book #reasonstostayalive which I got a copy of today and can only say THANK YOU! I was diagnosed with PTSD 3mths ago, the anxiety, fear & sadness has been horrific. But it all now makes sense. So much thanks",['matthaig1'],[],[],0,0,1,"['#joinin', '#reasonstostayalive']",[],https://twitter.com/Jaayno/status/1079129551010217984,False,,0,,,,,,,"[{'user_id': '164843666', 'username': 'Jaayno'}, {'user_id': '35270579', 'username': 'matthaig1'}]",,,,
1079073070302736385,1078702064870420480,1546106042000,2018-12-29,19:54:02,?aeianei? ?na GTB,22483030,organicfreak,Organic Ed - Mental Wellness Advocate,,Years ago I was diagnosed with PTSD after a year on my new supplements I couldn't be happier! I no longer suffer with any PTSD symptoms anymore! but whats cool is people have noticed the calm and happiness over the last several months. They see that it's real and not synthetic!,['heylandsberg'],[],[],0,0,0,[],[],https://twitter.com/OrganicFreak/status/1079073070302736385,False,,0,,,,,,,"[{'user_id': '22483030', 'username': 'OrganicFreak'}, {'user_id': '27092492', 'username': 'heylandsberg'}]",,,,
1079065048880828417,1079059037361135617,1546104130000,2018-12-29,19:22:10,?aeianei? ?na GTB,29164113,justonemorefeed,Jared Balter,,"Thanks for posting this on here as well as Insta. I was diagnosed with Aspergers when I was still in grade school. I have had 1000 of hours of counciling and read books like pretending to be normal. It is not something that just happens to you like PTSD, you have it from birth.",['heycheri'],[],[],1,1,2,[],[],https://twitter.com/Justonemorefeed/status/1079065048880828417,False,,0,,,,,,,"[{'user_id': '29164113', 'username': 'Justonemorefeed'}, {'user_id': '5995932', 'username': 'heycheri'}]",,,,
1079063509671993344,1079026507974987776,1546103763000,2018-12-29,19:16:03,?aeianei? ?na GTB,726913663,grover_david,David Grover,,MLK day I was diagnosed with cancer. 12/15 my then-girlfriend was run over by a bus. There's lots of ptsd between those two.,['mheavyhead'],[],[],0,0,3,[],[],https://twitter.com/grover_david/status/1079063509671993344,False,,0,,,,,,,"[{'user_id': '726913663', 'username': 'grover_david'}, {'user_id': '2397010364', 'username': 'mheavyhead'}]",,,,
1078883630804598784,1078883630804598784,1546060876000,2018-12-29,07:21:16,?aeianei? ?na GTB,134304518,fknbeesechurger,💕🎀 𝓭𝓲𝓼𝓪𝓼𝓽𝓮𝓻 𝓵𝓮𝓼𝓫𝓲𝓪𝓷 🎀💕,,I keep forgetting I was diagnosed with PTSD the last time I was in the mental hospital. I always told myself nah you def dont have that and then the doctor was like yeeeaaaaahhhh I'm gonna diagnose you and honestly? It makes sense.,[],[],[],0,0,0,[],[],https://twitter.com/fknbeesechurger/status/1078883630804598784,False,,0,,,,,,,"[{'user_id': '134304518', 'username': 'fknbeesechurger'}]",,,,
1078769669761368065,1078728514566795264,1546033706000,2018-12-28,23:48:26,?aeianei? ?na GTB,890708751753375747,tdtommy33,Tommy Edwards,,Hey @37919KJ what year we’re coach is describing stay on this 1917 or 18 comparing players To WWI vets w/ shell shock(PTSD)? I was Diagnosed with PTSD during today’s at Boise State after transferring from VaTech! Were I was Sticking a loaded shotgun in my mouth each night!,['37919kj'],[],[],1,0,1,[],[],https://twitter.com/TDTommy33/status/1078769669761368065,False,,0,,,,,,,"[{'user_id': '890708751753375747', 'username': 'TDTommy33'}, {'user_id': '16231791', 'username': '37919KJ'}]",,,,
1078725876030861314,1078711918616080384,1546023265000,2018-12-28,20:54:25,?aeianei? ?na GTB,996235436,xsherrylynne,SherreeLynne,,Yes Mark...@P_D_1_P_D said exactly that. I was diagnosed with both Major Depressive Disorder & PTSD. This is something I'll not burden you or anyone with ever again. Sorry for the inconvenience to anyone.,"['markdarkstar6', 'p_d_1_p_d']",[],[],1,0,0,[],[],https://twitter.com/xSherryLynne/status/1078725876030861314,False,,0,,,,,,,"[{'user_id': '996235436', 'username': 'xSherryLynne'}, {'user_id': '833898488941465608', 'username': 'MarkDARKSTAR6'}, {'user_id': '924764017251545088', 'username': 'P_D_1_P_D'}]",,,,
1078639994586066944,1078481982466727937,1546002789000,2018-12-28,15:13:09,?aeianei? ?na GTB,1005448194476597248,mandytremmy,Mandy Tremelling,,"When i was first diagnosed with PTSD and depression, I'd suspected the PTSD thing (thanks tv) but I had no idea the rest of what I was feeling was depression. I had just spent the last 4 years pretending everything was fine when it really wasn't.",['authorjessiea'],[],[],1,0,1,[],[],https://twitter.com/MandyTremmy/status/1078639994586066944,False,,0,,,,,,,"[{'user_id': '1005448194476597248', 'username': 'MandyTremmy'}, {'user_id': '1000035648462520321', 'username': 'AuthorJessieA'}]",,,,
1078587270062592000,1078537902760505344,1545990219000,2018-12-28,11:43:39,?aeianei? ?na GTB,109109091,eloquentb,Abby Musselman,,This is why I want to try it so bad! I was diagnosed with PTSD and have been taking medication for it but would love to become less dependent on it and go for a more natural approach,"['misspennydread', 'joevargas']",[],[],0,0,1,[],[],https://twitter.com/eloquentB/status/1078587270062592000,False,,0,,,,,,,"[{'user_id': '109109091', 'username': 'eloquentB'}, {'user_id': '1066875248451055616', 'username': 'MissPennydread'}, {'user_id': '14291522', 'username': 'JoeVargas'}]",,,,
1078122377307934720,1078122369439412225,1545879379000,2018-12-27,04:56:19,?aeianei? ?na GTB,2946600117,dearest_eliza,💗 // Eliza // 💗,,"-same day that I was diagnosed with PTSD, Severe Clinical Depression, and Panic and Anxiety disorder by the same psychiatrist.
Hardly anyone believes me when I say that I’ve been mentally abused in a long-distance relationship, but those who believe me are blessings. A few have-",[],[],[],1,0,0,[],[],https://twitter.com/dearest_eliza/status/1078122377307934720,False,,0,,,,,,,"[{'user_id': '2946600117', 'username': 'dearest_eliza'}]",,,,
1078109276659343360,1078109276659343360,1545876256000,2018-12-27,04:04:16,?aeianei? ?na GTB,778737431096897537,ashleynickel_17,Ashley Mireles,,I was recently told that PTSD is something only soldiers suffer from. As a survivor of the mass shooting in Vegas and someone who has been diagnosed with PTSD I hope that one day we can end the stigma of mental health #whatsyourstory #endthestigma #itsokay #talkaboutit,[],[],[],0,0,0,"['#whatsyourstory', '#endthestigma', '#itsokay', '#talkaboutit']",[],https://twitter.com/AshleyNickel_17/status/1078109276659343360,False,,0,,,,,,,"[{'user_id': '778737431096897537', 'username': 'AshleyNickel_17'}]",,,,
1078072938232991746,1078072938232991746,1545867592000,2018-12-27,01:39:52,?aeianei? ?na GTB,1632224228,keylimepup,echo! ★,,really can’t stand the way my mom started throwing around that she has PTSD right after i told her i was DIAGNOSED WITH IT AS A DIRECT RESULT OF HER ABUSE,[],[],[],1,0,2,[],[],https://twitter.com/keylimepup/status/1078072938232991746,False,,0,,,,,,,"[{'user_id': '1632224228', 'username': 'keylimepup'}]",,,,
1077939290716491779,1077939290716491779,1545835728000,2018-12-26,16:48:48,?aeianei? ?na GTB,33290804,swederobotfish,Swedish Robot Fish,,"Kinda weird to think that this was supposed to be ""The year when I got to teach my very own first grade class"" and instead it mostly became ""The year when I was diagnosed with PTSD"".",[],[],[],0,0,1,[],[],https://twitter.com/SwedeRobotFish/status/1077939290716491779,False,,0,,,,,,,"[{'user_id': '33290804', 'username': 'SwedeRobotFish'}]",,,,
1077904263660097536,1077794609495969792,1545827377000,2018-12-26,14:29:37,?aeianei? ?na GTB,989572137554935808,carmenw23180111,Carmen Watkins,,"I was recently diagnosed PTSD and its not a joke, hope all is well with you.",['txhiker'],[],[],0,0,0,[],[],https://twitter.com/CarmenW23180111/status/1077904263660097536,False,,0,,,,,,,"[{'user_id': '989572137554935808', 'username': 'CarmenW23180111'}, {'user_id': '114553439', 'username': 'TXHiker'}]",,,,
1077852157334831104,1077847386225930240,1545814954000,2018-12-26,11:02:34,?aeianei? ?na GTB,974081905686556672,sylvia_mj_o,Sylvia O,,"i was diagnosed with PTSD, chronic depression, and general anxiety disorder. (*insert pikachu meme here*) 

i started taking anti depressants and learned hard that we are not yet that advanced in this medical field. the medication caused severe panic attacks randomly.",[],[],[],1,0,2,[],[],https://twitter.com/Sylvia_MJ_O/status/1077852157334831104,False,,0,,,,,,,"[{'user_id': '974081905686556672', 'username': 'Sylvia_MJ_O'}]",,,,
1077318095918850048,1077297189913878528,1545687624000,2018-12-24,23:40:24,?aeianei? ?na GTB,2696206605,mattrenton36,Matt,,"I was diagnosed with depression and PTSD after being the victim of physical, mental and financial abuse from my (now) ex wife and I struggle with Xmas, always being promised things and never getting them, u get used to it in the end, and I’m struggling to cope with my freedom",['littlerachyb'],[],[],1,0,0,[],[],https://twitter.com/mattrenton36/status/1077318095918850048,False,,0,,,,,,,"[{'user_id': '2696206605', 'username': 'mattrenton36'}, {'user_id': '20592080', 'username': 'littlerachyb'}]",,,,
1077308916319612929,1077277361538772993,1545685435000,2018-12-24,23:03:55,?aeianei? ?na GTB,16116414,michelle73,Michelle Thompson,,"I was diagnosed with #PTSD after my sister took her own life. I had #EMDR, along with counselling & CBT. It is an effective form of treatment x",['sobsfundraising'],[],[],1,0,3,"['#ptsd', '#emdr']",[],https://twitter.com/Michelle73/status/1077308916319612929,False,,0,,,,,,,"[{'user_id': '16116414', 'username': 'Michelle73'}, {'user_id': '1439571014', 'username': 'sobsfundraising'}]",,,,
1077277308765925377,1077268919453450245,1545677899000,2018-12-24,20:58:19,?aeianei? ?na GTB,45178580,gem3wood,Grant May,,"We all have Dewey's in our family.

My father's dad was a Dewey, he rarley spoke of him. He died of alcoholism(today he would have been diagnosed with PTSD) before I was born. I'm his namesake.

That generation was genuinely tough.

Merry Christmas! 

🎄💪🎄💪",['greggdoyelstar'],[],[],1,0,1,[],[],https://twitter.com/gem3wood/status/1077277308765925377,False,,0,,,,,,,"[{'user_id': '45178580', 'username': 'gem3wood'}, {'user_id': '96497966', 'username': 'GreggDoyelStar'}]",,,,
1077183011567788032,1077182981654147072,1545655417000,2018-12-24,14:43:37,?aeianei? ?na GTB,867252766829408257,kiaramohamed1,Kiara Mohamed🇸🇴🏳️‍🌈,,"But that trauma lives on and I get diagnosed with ptsd. I found life hard to deal with; every night I’d go to sleep n dream about the accident except I’d die. That coupled with losing my mother, I felt like I was spiralling out of control🌪🌪🌪",[],[],[],1,0,3,[],[],https://twitter.com/KiaraMohamed1/status/1077183011567788032,False,,0,,,,,,,"[{'user_id': '867252766829408257', 'username': 'KiaraMohamed1'}]",,,,
1077065521852571648,1076918624764551173,1545627405000,2018-12-24,06:56:45,?aeianei? ?na GTB,1629722234,xchemoni,Ché Moni,,"riiight. and that's also what the doctor mentioned, bc... i was also diagnosed with anxiety, and possibly ocd (specifically w/ the thoughts in my head, not material), ptsd, and panic disorder. 

he told me i'd have to take the medication for 5 years minimum for my brain to...",['nique_writes_'],[],[],1,0,0,[],[],https://twitter.com/xCheMoni/status/1077065521852571648,False,,0,,,,,,,"[{'user_id': '1629722234', 'username': 'xCheMoni'}, {'user_id': '19255284', 'username': 'Nique_Writes_'}]",,,,
1077032731555418113,1077024119164592128,1545619588000,2018-12-24,04:46:28,?aeianei? ?na GTB,4096192645,cannahannahh,𝕙𝕒𝕟𝕟𝕒𝕙 𝕨𝕚𝕥𝕙 𝕒𝕟 𝕙,,"I was in an accident in January 2014. Thankfully I wasn’t seriously injured, just a mild concussion, but the memory haunts me everyday. I was diagnosed with PTSD about a year afterwards when it started affecting my mental health .. I’m so sorry you went through that. I wouldn’t",[],[],[],1,0,0,[],[],https://twitter.com/cannahannahh/status/1077032731555418113,False,,0,,,,,,,"[{'user_id': '4096192645', 'username': 'cannahannahh'}]",,,,
1076873671279607808,1076862567937728513,1545581665000,2018-12-23,18:14:25,?aeianei? ?na GTB,584595839,joneslm,dream wife,,"I'm more or less told ""we shouldn't have to walk on eggshells because you're anxious"" right after I was diagnosed with severe anxiety and ptsd. 🙃",['tinyhammerlady'],[],[],1,0,1,[],[],https://twitter.com/JonesLM/status/1076873671279607808,False,,0,,,,,,,"[{'user_id': '584595839', 'username': 'JonesLM'}, {'user_id': '108027791', 'username': 'TinyHammerLady'}]",,,,
1076851166183600128,1076851166183600128,1545576299000,2018-12-23,16:44:59,?aeianei? ?na GTB,47136945,gottaloveyani,Coris,,Last year I was diagnosed with PTSD-Depression. I took a medical leave from school. I spent afternoons/weekends in my bed separating myself from my family and…  https://www.instagram.com/p/Bru9Ej0hec9oiAwlmFJVNVDMEo_nLkti5XscWg0/?utm_source=ig_twitter_share&igshid=8isl1p16f9v5 …,[],['https://www.instagram.com/p/Bru9Ej0hec9oiAwlmFJVNVDMEo_nLkti5XscWg0/?utm_source=ig_twitter_share&igshid=8isl1p16f9v5'],[],0,0,0,[],[],https://twitter.com/GottaLoveYaNi/status/1076851166183600128,False,,0,,,,,,,"[{'user_id': '47136945', 'username': 'GottaLoveYaNi'}]",,,,
1076699951621492736,1076699951621492736,1545540247000,2018-12-23,06:44:07,?aeianei? ?na GTB,928790425,98pokershark,Cory R W McIntyre,,"Do you all understand that i don't give a fuck about anyone but my people and my paradise. #oneliveman and @AdmiralBahroo  yayoanna and me and hostiing a movie date night tomorow Fuck,, anyone who gets in your way. you know i was diagnosed at 14 with severe ptsd and fetal shock",['admiralbahroo'],[],[],0,0,0,['#oneliveman'],[],https://twitter.com/98pokershark/status/1076699951621492736,False,,0,,,,,,,"[{'user_id': '928790425', 'username': '98pokershark'}, {'user_id': '1553780798', 'username': 'AdmiralBahroo'}]",,,,
1076651093545926662,1076634501911101440,1545528598000,2018-12-23,03:29:58,?aeianei? ?na GTB,838944974066618368,calpatte,Candi,,"God saved me. Why? He has a purpose even though right now, I am not completely sure what that is. I was diagnosed with PTSD, depression, anxiety, & insomnia. My daughter not only has a better life, she will be a better person than me.",['godisyourhelper'],[],[],0,0,1,[],[],https://twitter.com/calpatte/status/1076651093545926662,False,,0,,,,,,,"[{'user_id': '838944974066618368', 'username': 'calpatte'}, {'user_id': '991395639488667649', 'username': 'godisyourhelper'}]",,,,
1076618179487694854,1076554771950129154,1545520751000,2018-12-23,01:19:11,?aeianei? ?na GTB,825043758551023616,njfreethinker,NJfreethinker,,Dana I was diagnosed with complex PTSD. I have been told I am not allowed to carry and I am in New Jersey. What do you know about this?,['dloesch'],[],[],0,0,0,[],[],https://twitter.com/NJfreethinker/status/1076618179487694854,False,,0,,,,,,,"[{'user_id': '825043758551023616', 'username': 'NJfreethinker'}, {'user_id': '7702542', 'username': 'DLoesch'}]",,,,
1076553128735133698,1076553128735133698,1545505241000,2018-12-22,21:00:41,?aeianei? ?na GTB,481441561,meg_and_midge,Dr. BirdLaw,,"When I was first diagnosed with PTSD, I thought about Josh Lyman’s fictional PTSD a lot. Music isn’t generally a trigger, but the yellow used for high visibility clothing is.  https://twitter.com/WestWingWeekly/status/1076544052504350720 …",[],['https://twitter.com/WestWingWeekly/status/1076544052504350720'],[],0,0,0,[],[],https://twitter.com/Meg_and_Midge/status/1076553128735133698,False,https://twitter.com/WestWingWeekly/status/1076544052504350720,0,,,,,,,"[{'user_id': '481441561', 'username': 'Meg_and_Midge'}]",,,,
