,id,conversation_id,date,username,tweet_processed,hashtags,tweet_original,target
2619,927902506050605056,927902506050605056,2017-11-07,blackdeminsider,"My dark place album.

 — listening to ANOHNI","['#hopelessness', '#giovannimilton']","My dark place album.
#HOPELESSNESS
#GIOVANNIMILTON — listening to ANOHNI",1
2632,925801052406009857,925801052406009857,2017-11-01,abbasalesami,"We live in a really   world ... especially here in iraq 😑
  pic.twitter.com/71W4wb47fX","['#cynical', '#hopelessness']","We live in a really #cynical  world ... especially here in iraq 😑
#hopelessness  pic.twitter.com/71W4wb47fX",1
2634,925413231283392513,925413231283392513,2017-10-31,work_is_awful,All I ever wanted to be was a professor.   ,"['#failure', '#depression', '#hopelessness']",All I ever wanted to be was a professor. #failure #depression #hopelessness,1
2636,925378831351013376,925378831351013376,2017-10-31,pam_gordon,When you see your best friend crying and can't help..... ,['#hopelessness'],When you see your best friend crying and can't help..... #hopelessness,1
2641,924331863233011712,924331863233011712,2017-10-28,kashmira_munot,Radhe maa is earning more than many qualified people in our country. Take the hint. Let's start the saint business. ,['#hopelessness'],Radhe maa is earning more than many qualified people in our country. Take the hint. Let's start the saint business. #hopelessness,1
2644,923291147249897473,923291147249897473,2017-10-25,sequiem,Part 1: Y’all don’t understand the  &  the wave of anti  policies are creating for young people here,"['#fear', '#hopelessness', '#immigration']",Part 1: Y’all don’t understand the #fear & #hopelessness the wave of anti #immigration policies are creating for young people here,1
2654,921758350018199552,921758350018199552,2017-10-21,lunarain90,Being in love with a straight married woman is the worst thing I could ever be.   ,"['#hopelessness', '#dumb', '#neverfallforastraight']",Being in love with a straight married woman is the worst thing I could ever be. #hopelessness #dumb #neverfallforastraight,1
2662,920544618915225600,920544618915225600,2017-10-18,_ljubljana_,В някои моменти наистина не ми пука дали ще живея или ще умра. Само тайно се надявам на второто. ,['#hopelessness'],В някои моменти наистина не ми пука дали ще живея или ще умра. Само тайно се надявам на второто. #hopelessness,1
2663,920489565227507712,920489565227507712,2017-10-18,drsusieg,Repression of  is a major risk factor that ⬆️ physiological stress in the body. This includes  & lack of ,"['#anger', '#hopelessness', '#support']",Repression of #anger is a major risk factor that ⬆️ physiological stress in the body. This includes #hopelessness & lack of #support,1
2666,919549335813095424,919549335813095424,2017-10-15,gdarji,Liberation is a free process if you are joyfully willing to walk into .,['#hopelessness'],Liberation is a free process if you are joyfully willing to walk into #hopelessness.,1
2672,918704628694257665,918704628694257665,2017-10-13,carneasadafly,learned sumthin 2day i already knew: sum ppl cant b helped. theyre stuck in their own ways. ,['#hopelessness'],learned sumthin 2day i already knew: sum ppl cant b helped. theyre stuck in their own ways. #hopelessness,1
2687,916221918835040256,916221918835040256,2017-10-06,illestniggahere," because no matter how much planning I do, the plan is always derailed",['#hopelessness'],"#hopelessness because no matter how much planning I do, the plan is always derailed",1
2694,914946556884787200,914946556884787200,2017-10-02,_in_words,"When the door has no handle, and you can't escape the room. ",['#hopelessness'],"When the door has no handle, and you can't escape the room. #hopelessness",1
2702,912799310466682880,912799310466682880,2017-09-27,aceconpendium,It's such hard work fighting the overwhelming ride of ,['#hopelessness'],It's such hard work fighting the overwhelming ride of #hopelessness,1
2711,911212272089001984,911212272089001984,2017-09-22,bboason,"There is a worrying level of  in Nigeria. But there's another layer below  - it's called  Let it sink in, folks","['#poverty', '#poverty', '#hopelessness']","There is a worrying level of #poverty in Nigeria. But there's another layer below #poverty - it's called #hopelessness Let it sink in, folks",1
2712,911063961923194881,911063961923194881,2017-09-22,talestimestream,A thought-form manifests itself in eternal twilight.  ,"['#define', '#hopelessness']",A thought-form manifests itself in eternal twilight. #define #hopelessness,1
2724,908715579934171137,908715579934171137,2017-09-15,carolpterry,Bad news..............................  Can I just give up ??  I have a love for the life of happiness and music I had before. ,['#hopelessness'],Bad news..............................  Can I just give up ??  I have a love for the life of happiness and music I had before. #hopelessness,1
2733,907777883476815874,907777883476815874,2017-09-13,docchriswright,Do we simply reduce the issue to  or consider larger issues of youth feelings of  due to structural barriers? ,"['#druguse', '#hopelessness', '#hiphoped']",Do we simply reduce the issue to #druguse or consider larger issues of youth feelings of #hopelessness due to structural barriers? #hiphoped,1
2748,904670073541058561,904666958578241537,2017-09-04,irfanapt,Poetry is the only way for me to bring myself out of ,['#hopelessness'],Poetry is the only way for me to bring myself out of #Hopelessness,1
2754,904041358264078337,904041358264078337,2017-09-02,soul_whisperer,"""The Mind may offer you , but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ  ","['#hopelessness', '#quote', '#soul']","""The Mind may offer you #hopelessness, but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ #quote #soul",1
2755,904041357358006272,904041357358006272,2017-09-02,eleesha,"""The Mind may offer you , but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ  ","['#hopelessness', '#quote', '#soul']","""The Mind may offer you #hopelessness, but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ღ #quote #soul",1
2757,903400270230679552,903400270230679552,2017-09-01,ahonuigirl1,A sense of nothingness overwhelms me ,['#hopelessness'],A sense of nothingness overwhelms me #hopelessness,1
2762,903200155276644352,903200155276644352,2017-08-31,passionpower,You get a happy heart by helping others. We're all in this together.  is caused by inaction.,['#hopelessness'],You get a happy heart by helping others. We're all in this together. #hopelessness is caused by inaction.,1
2773,901931025244217344,901931025244217344,2017-08-28,monk_musings," is linked to .  is secretly feeling a lack of Will power, strength to effect positive changes, or to resist bad ones","['#hope', '#will', '#hopelessness']","#Hope is linked to #Will. #Hopelessness is secretly feeling a lack of Will power, strength to effect positive changes, or to resist bad ones",1
2806,899670695109566465,899670695109566465,2017-08-21,soulmatememos,It's hard in the moment but worth pushing through    pic.twitter.com/aU443NmUmW,"['#hope', '#hopelessness', '#truelove']",It's hard in the moment but worth pushing through #hope #hopelessness #truelove pic.twitter.com/aU443NmUmW,1
2814,898119043680354304,898119043680354304,2017-08-17,maliktahira131,"Everyday i woke up with this hope that yesterday will be more fine than 2day, but everyday i am loosing hope

Need some break😔
",['#hopelessness'],"Everyday i woke up with this hope that yesterday will be more fine than 2day, but everyday i am loosing hope

Need some break😔
#HopeLessNess",1
2818,897819077649063937,897819077649063937,2017-08-16,blacklionagency,"Well we  out of a sense of , 
Sort of a desperation
Through that desperation, we 'come addicted...▶️","['#hustle', '#hopelessness']","Well we #hustle out of a sense of #hopelessness, 
Sort of a desperation
Through that desperation, we 'come addicted...▶️",1
2820,897809421417500674,897809421417500674,2017-08-16,shahan_r_k,"Things that shatter you most 
 
Chronic Absence of ","['#hopelessness', '#best_friends']","Things that shatter you most 
#Hopelessness 
Chronic Absence of #Best_friends",1
2839,895783721328144384,895783721328144384,2017-08-11,janaalcorn,"I wrote ""FINDING THE GOD-ZONE, Where Hope Lives"" while battling  after devastating losses. Available on Amazon, Destiny Image.",['#hopelessness'],"I wrote ""FINDING THE GOD-ZONE, Where Hope Lives"" while battling #hopelessness after devastating losses. Available on Amazon, Destiny Image.",1
2844,895013052244004866,895013052244004866,2017-08-08,benhyman477,im here googling.....why can't i kill myself....😔😔🙃   ,"['#hopelessness', '#sadness', '#suicideawareness']",im here googling.....why can't i kill myself....😔😔🙃 #hopelessness #sadness #SuicideAwareness,1
2874,890410364713799682,890410364713799682,2017-07-27,vince_says, makes you 'let go' n that opens up a new  of ,"['#hopelessness', '#world', '#opportunities']",#Hopelessness makes you 'let go' n that opens up a new #world of #opportunities,1
2886,888379873940713472,888379873940713472,2017-07-21,leirinr,"There are many ways we can TRY to eliminate  & , but the only way to truly restore ourselves is  in the Father. pic.twitter.com/Zd7OjTRG48","['#despair', '#hopelessness', '#faith']","There are many ways we can TRY to eliminate #despair & #hopelessness, but the only way to truly restore ourselves is #faith in the Father. pic.twitter.com/Zd7OjTRG48",1
2893,887847215192043520,887847215192043520,2017-07-20,ammadaraja,Careem walo nay rishta invite nahi bheja. .,['#hopelessness'],Careem walo nay rishta invite nahi bheja. #Hopelessness.,1
2899,887341769238601728,887341769238601728,2017-07-18,ratanjeevikas,"There's people , can we try our best at the very least or we're going to leave  of it all to stop us? ","['#suffering', '#hopelessness', '#socialwork']","There's people #suffering, can we try our best at the very least or we're going to leave #hopelessness of it all to stop us? #socialwork",1
2904,886618444044660736,886618444044660736,2017-07-16,_sandilelukhele,"When everything just falls apart, When you stumble on the dark and you feel out of place.. ","['#hopelessness', '#helplessness']","When everything just falls apart, When you stumble on the dark and you feel out of place.#Hopelessness. #Helplessness",1
2916,883901572811456512,883901572811456512,2017-07-09,ratneshkjain,The reality of  Kids - did you notice him saying with  I don't get any benefits because I am from the ? pic.twitter.com/UVh5KTXRlL,"['#indian', '#hopelessness', '#generalcategory']",The reality of #Indian Kids - did you notice him saying with #hopelessness I don't get any benefits because I am from the #generalcategory? pic.twitter.com/UVh5KTXRlL,1
2928,882007873974226944,882007873974226944,2017-07-04,bahrudin_11,"Belum bisa menguasai diri saat cobaan menghampiri..
 ","['#hopefulless', '#hopelessness']","Belum bisa menguasai diri saat cobaan menghampiri..
#hopefulless #hopelessness",1
2943,881009011692191744,881009011692191744,2017-07-01,aprincealbert3,I equally hate  and . ,"['#helplessness', '#hopelessness', '#albertianwisdom']",I equally hate #helplessness and #hopelessness. #AlbertianWisdom,1
2947,879705394179919877,879705394179919877,2017-06-27,matyaszrno,I guess it was exactely 134th times I commented Srebrenica  for Czech medias today. ,['#hopelessness'],I guess it was exactely 134th times I commented Srebrenica  for Czech medias today. #hopelessness,1
2954,879167274329923584,879167274329923584,2017-06-26,authoroftinjulo,Perhaps there's a reason  rhymes with ,"['#hopelessness', '#illpreparedness']",Perhaps there's a reason #hopelessness rhymes with #illpreparedness,1
2965,876991455222476801,876991455222476801,2017-06-20,darkroomdispair,   heh... no one notices your pain till something dramatic happens,"['#suffering', '#pain', '#hopelessness']",#suffering #pain #hopelessness heh... no one notices your pain till something dramatic happens,1
2975,875771122419159040,875771122419159040,2017-06-16,maarkm,lorde's  is anohni's  for people who aren't socialists,"['#melodrama', '#hopelessness']",lorde's #melodrama is anohni's #hopelessness for people who aren't socialists,1
2976,875762147858448384,875761526220652545,2017-06-16,chronical_angel," ]

If I am aware you have any of the diseases/disorders/disabilities etc, I will tag you in that post. Enjoy!","['#hyperactivity', '#hopelessness']","#Hyperactivity #Hopelessness]

If I am aware you have any of the diseases/disorders/disabilities etc, I will tag you in that post. Enjoy!",1
2985,874671931798290434,874671931798290434,2017-06-13,appiahprince,"Be optimistic and live life on hope - the hope that you have a greater purpose to good of the society. For  kills. 
1/2",['#hopelessness'],"Be optimistic and live life on hope - the hope that you have a greater purpose to good of the society. For #hopelessness kills. 
1/2",1
3001,872590017801191426,872590017801191426,2017-06-08,daisyshylass,"I've realised, no matter how much I care about  fucking up the world, nobody fucks it up more than me.  ","['#politicians', '#depression', '#hopelessness']","I've realised, no matter how much I care about #politicians fucking up the world, nobody fucks it up more than me. #depression #hopelessness",1
3007,871615295730929665,871615295730929665,2017-06-05,adekunle_dreams, is expressed when we sing through  the time of sorrow. It is the  to see the light in the thick darkness of .,"['#faith', '#courage', '#hopelessness']",#Faith is expressed when we sing through  the time of sorrow. It is the #courage to see the light in the thick darkness of #hopelessness.,1
3012,870989066640138240,870989066640138240,2017-06-03,emadimclyde,"Globe may tech support kayo ayusin nyu naman bigla na lang nawawala ung internet anu ganyan na lang

","['#globetelecom', '#hopelessness']","Globe may tech support kayo ayusin nyu naman bigla na lang nawawala ung internet anu ganyan na lang
#GlobeTelecom
#hopelessness",1
3023,869813711615262720,869813711615262720,2017-05-31,laurelcrown517,When you hear that your grandpa's cancer is inoperable  and chemo would just make him sicker in his remaining time  ,"['#hopelessness', '#cancer']",When you hear that your grandpa's cancer is inoperable  and chemo would just make him sicker in his remaining time #hopelessness #cancer,1
3040,867469357756014594,867469357756014594,2017-05-24,lke73_historian,"All the crap going on in the world & govts do nothing, but make it worse. Feel despair & . Then I find these...  pic.twitter.com/vDCmyj6mTc","['#hopelessness', '#smallthings']","All the crap going on in the world & govts do nothing, but make it worse. Feel despair & #hopelessness. Then I find these... #smallthings pic.twitter.com/vDCmyj6mTc",1
3043,867162592648740864,867162592648740864,2017-05-24,rewfeeoh,It's the  that you feel like you are never enough that keeps you up at ,"['#hopelessness', '#night']",It's the #hopelessness that you feel like you are never enough that keeps you up at #night,1
3051,865741527460585472,865741527460585472,2017-05-20,jakebockoven,The Celtics fans faces in the crowd are reminiscent of  fans faces against Michigan on Senior Night. ,"['#nebrasketball', '#hopelessness']",The Celtics fans faces in the crowd are reminiscent of #Nebrasketball fans faces against Michigan on Senior Night. #Hopelessness,1
3067,863772289938194433,863772289938194433,2017-05-14,chillkaef,"Tryed to reduce the number of pages, which we need to learn. Finally i have 7 pages from 7 pages. All of it is important ",['#hopelessness'],"Tryed to reduce the number of pages, which we need to learn. Finally i have 7 pages from 7 pages. All of it is important #hopelessness",1
3078,862096921862844416,862096921862844416,2017-05-10,ringersn,heart never stops breaking for her.   ,"['#dreamgirl', '#faithful', '#hopelessness']",heart never stops breaking for her. #dreamgirl #faithful #hopelessness,1
3090,859892724597760001,859892724597760001,2017-05-04,abdelkarimbousm,"People change, and often, they become the person they said they will never be.
",['#hopelessness'],"People change, and often, they become the person they said they will never be.
#hopelessness",1
3093,859587737367851008,859587737367851008,2017-05-03,k4zworld,"It's Mets Baseball '17: Five-inning starters (likely concealing injury), ragged bullpen, moribund offense.  ","['#hopelessness', '#goodnight']","It's Mets Baseball '17: Five-inning starters (likely concealing injury), ragged bullpen, moribund offense. #Hopelessness #Goodnight",1
3115,857722349776388096,857722349776388096,2017-04-28,sspencerthomas,"Frey:  - reflecting on the causal understanding of suicidal experiences: , external events, fam hx etc ","['#makingmeaning', '#hopelessness', '#aas17']","Frey: #MakingMeaning - reflecting on the causal understanding of suicidal experiences: #hopelessness, external events, fam hx etc #AAS17",1
3118,857248433446563841,857248433446563841,2017-04-26,unicuiqueinarte,...that the remedy is worse than the evil. It makes it worse.   ,"['#civildisobedience', '#hopelessness', '#democracy']",...that the remedy is worse than the evil. It makes it worse. #civildisobedience #hopelessness #democracy,1
3124,855998328806309888,855998328806309888,2017-04-23,raniaakhter7,"Panama verdict also tells that the Orange line case is also going to come in government's favour.
If you know what I mean!😕
",['#hopelessness'],"Panama verdict also tells that the Orange line case is also going to come in government's favour.
If you know what I mean!😕
#Hopelessness",1
3128,855312413641498624,855312413641498624,2017-04-21,saintzico,@RC1023FM  d impunity in this country with d three arms of govt. is becoming unbearable.  an order of d day,"['#continentalsunrise', '#hopelessness']",@RC1023FM #continentalSunrise d impunity in this country with d three arms of govt. is becoming unbearable. #hopelessness an order of d day,1
3135,854839084031791104,854839084031791104,2017-04-20,yatno_ss,"Selamat pagi Jakarta, Jangan Lesu ya, 
",['#hopelessness'],"Selamat pagi Jakarta, Jangan Lesu ya, 
#hopelessness",1
3146,853061445847789568,853061445847789568,2017-04-15,adellebeauchamp,"After a certain amount of attempts, you just stop trying ",['#hopelessness'],"After a certain amount of attempts, you just stop trying #hopelessness",1
3147,853010784347197440,853010784347197440,2017-04-15,eugenetparker,"First United, now Sacramento PD. Establishments showing clear disregard & disdain for black & brown bodies. ",['#hopelessness'],"First United, now Sacramento PD. Establishments showing clear disregard & disdain for black & brown bodies. #hopelessness",1
3154,852211851303821323,852211851303821323,2017-04-12,thainafernandez,just came across a scene from 13 reasons why: it's suffocating and it makes me wish I haven't seen it ,['#hopelessness'],just came across a scene from 13 reasons why: it's suffocating and it makes me wish I haven't seen it #hopelessness,1
3159,851649271296278528,851649271296278528,2017-04-11,lorenzozanirato,"In a rush, take Uberpool.

Then insult the driver because she wants him to go faster..


","['#singaporewomanlogic', '#hopelessness']","In a rush, take Uberpool.

Then insult the driver because she wants him to go faster..

#singaporewomanlogic
#hopelessness",1
3172,849660548245581830,849660548245581830,2017-04-05,girliedrummerk,"Sometimes  is lifesaving. It propels us to make changes and  where we otherwise didn't have courage to. 
","['#hopelessness', '#prune', '#freedom']","Sometimes #hopelessness is lifesaving. It propels us to make changes and #prune where we otherwise didn't have courage to. 
#freedom",1
3183,847220868979863552,847220868979863552,2017-03-30,thatgirlfromok,Infinity does not have shit on depths of  and .  pic.twitter.com/xclq8uWGKj,"['#despair', '#hopelessness']",Infinity does not have shit on depths of #despair and #hopelessness.  pic.twitter.com/xclq8uWGKj,1
3187,846946866986127361,846946866986127361,2017-03-29,raniaakhter7,"Congratulations to Pakistan! Dr Asim AKA 'the rabbit' is also out of jail. 
This state is too weak to convict its plunderers. 
",['#hopelessness'],"Congratulations to Pakistan! Dr Asim AKA 'the rabbit' is also out of jail. 
This state is too weak to convict its plunderers. 
#Hopelessness",1
3195,846532100509634560,846532100509634560,2017-03-28,pretzel365,best lyrics come to u when youre sad!!! so wtf is up! IM SAD!!!!! where ARE THEY????  ,"['#betrayal', '#hopelessness']",best lyrics come to u when youre sad!!! so wtf is up! IM SAD!!!!! where ARE THEY???? #betrayal #hopelessness,1
3205,845345970443440132,845345970443440132,2017-03-24,samuelgot71, rough  i'd say. Good job as usual👏🏻/ ?Two sides of the matter.! pic.twitter.com/xx0ZBJFQUe,"['#paradise', '#hopelessness', '#unsettling']",#anohni#quite rough  i'd say. Good job as usual👏🏻#paradise/#hopelessness ?Two sides of the matter.#unsettling! pic.twitter.com/xx0ZBJFQUe,1
3206,845297004670537729,845297004670537729,2017-03-24,trot_bot,The commanding staff soon sensing the  of the situation in Paris,['#hopelessness'],The commanding staff soon sensing the #hopelessness of the situation in Paris,1
3215,843621349633351680,843621349633351680,2017-03-20,prabhakarmishr,"so many things on so many levels are going wrong.
 ","['#tryagain', '#hopelessness']","so many things on so many levels are going wrong.
#tryagain #hopelessness",1
3216,843594555412897797,843594555412897797,2017-03-20,opeblaq,"""Richard Cory"" - Edward Arlington Robinson: you figure?   ","['#depression', '#hopelessness', '#sadness']","""Richard Cory"" - Edward Arlington Robinson: you figure? #Depression #Hopelessness #Sadness",1
3229,842396527163138048,842396527163138048,2017-03-16,jesusfreak_jen,"After 8 years of  under the past administration.

The People Of  DO NOT CARE ANYMORE about your feelings!

","['#hopelessness', '#america', '#trumparmy']","After 8 years of #Hopelessness under the past administration.

The People Of #America DO NOT CARE ANYMORE about your feelings!

#TrumpArmy",1
3240,840676686094061568,840676686094061568,2017-03-11,kennyartnsoul,"Sometimes you can be so crushed and  with , but these are the times to cling to God and  rather than give up.","['#overwhelmed', '#hopelessness', '#pray']","Sometimes you can be so crushed and #overwhelmed with #hopelessness, but these are the times to cling to God and #PRAY rather than give up.",1
3243,840539096707653633,840539096707653633,2017-03-11,estherwroughton,"If we can't make sense of it ,it's difficult to relate to. Good  is a safeguard against  ","['#communication', '#hopelessness', '#bloodcancerconf']","If we can't make sense of it ,it's difficult to relate to. Good #communication is a safeguard against #hopelessness #bloodcancerconf",1
3247,840183637966503936,840183637966503936,2017-03-10,tonysalvatore45,Insofar as  abomination engenders  it will raise  risk in some of those losing coverage + access to treatment.,"['#ahca', '#hopelessness', '#suicide']",Insofar as #AHCA abomination engenders #hopelessness it will raise #suicide risk in some of those losing coverage + access to treatment.,1
3255,839373233690288128,839373233690288128,2017-03-08,lexaproletariat,I'm beginning to not give a shit either. ,['#hopelessness'],I'm beginning to not give a shit either. #hopelessness,1
3256,839191170026782720,839191170026782720,2017-03-07,terrydpowell,Despondent?  Hurting?  Hopeless? What insights in Lamentations 3:22-25 buoy your spirit?  ,"['#hopelessness', '#discouragement']",Despondent?  Hurting?  Hopeless? What insights in Lamentations 3:22-25 buoy your spirit? #hopelessness #discouragement,1
3259,837812854002757632,837812854002757632,2017-03-04,s_emery_,"have no mercy on me, please don't have mercy  ","['#hopelessness', '#thealbumnottheemotion']","have no mercy on me, please don't have mercy #hopelessness #thealbumnottheemotion",1
3266,837508359939055616,837508359939055616,2017-03-03,lae_zee,"Samaj nahi aa raha mai zindgi pe hass rahi hoon ya zindgi mujh pe.😑😑😑😫😫💔
",['#hopelessness'],"Samaj nahi aa raha mai zindgi pe hass rahi hoon ya zindgi mujh pe.😑😑😑😫😫💔
#hopelessness",1
3277,835276979364470784,835276979364470784,2017-02-25,msrobynpugh,When almost half your students don't do the assignment required for a class activity   ,"['#frustration', '#hopelessness', '#ulps3']",When almost half your students don't do the assignment required for a class activity #frustration #hopelessness #ulps3,1
3284,834766360513089536,834766360513089536,2017-02-23,shishyohum,"Sick of huge temples in india..popping up all over the place..especially when no contribution to harmony in society.
",['#hopelessness'],"Sick of huge temples in india..popping up all over the place..especially when no contribution to harmony in society.
#Hopelessness",1
3287,834478029967654913,834478029967654913,2017-02-22,ashtonlyons1,Even my doctor has given up trying to medicate me ! And he gets paid for giving me the shit ,['#hopelessness'],Even my doctor has given up trying to medicate me ! And he gets paid for giving me the shit #hopelessness,1
3288,834462605657899008,834462605657899008,2017-02-22,coachkesha,Feelings of  and depression are early predictors of coronary heart disease.  pic.twitter.com/QjWGL5yUvd,"['#hopelessness', '#quote']",Feelings of #hopelessness and depression are early predictors of coronary heart disease. #quote pic.twitter.com/QjWGL5yUvd,1
3303,832529563594977282,832529563594977282,2017-02-17,peacechaser,"The gap between great promise and meagre returns will fuel youthful, national armies of great resentment.  ","['#youthunemployment', '#hopelessness']","The gap between great promise and meagre returns will fuel youthful, national armies of great resentment. #youthunemployment #hopelessness",1
3307,831190679405486080,831190679405486080,2017-02-13,credderapp, -  is the feeling we get when news media focuses on ad revenue rather than it's community. ,"['#mondayreflections', '#hopelessness', '#infoneeds']",#MondayReflections - #Hopelessness is the feeling we get when news media focuses on ad revenue rather than it's community. #infoneeds,1
3321,828379345127346186,828379345127346186,2017-02-06,barrywalker64,Well that was a waste of 20 minutes  ,"['#motd', '#hopelessness']",Well that was a waste of 20 minutes #MOTD #hopelessness,1
3333,826792527063814146,826792527063814146,2017-02-01,ohsusannah25,This must be what  feels like .... ,"['#hopelessness', '#fourmoreyears']",This must be what #hopelessness feels like .... #FourMoreYears,1
